Time (s),Output
Reach ,34.44040656089783
Position,34.55817174911499
Position,34.67326736450195
Position,34.78896951675415
Reach ,34.933918476104736
Position,35.07358145713806
Position,35.19844388961792
Move,35.31286954879761
Reach ,35.61051058769226
Move,35.73143529891968
Move,35.869133949279785
Position,36.011637449264526
Reach ,36.35588717460632
Move,36.47496509552002
Move,36.59888458251953
Move,36.73107933998108
Move,36.82404279708862
Reach ,36.98727631568909
Move,37.10492444038391
Move,37.20063495635986
Move,37.28995442390442
Move,37.41836738586426
Move,37.50909757614136
Move,37.602497577667236
Move,37.76451826095581
Reach ,37.89477872848511
Move,38.033809423446655
Move,38.184871435165405
Move,38.298245906829834
Reach ,38.438849210739136
Reach ,38.568201541900635
Reach ,38.71843886375427
Reach ,38.84306263923645
Reach ,38.95916700363159
Reach ,39.08384728431702
Reach ,39.21689748764038
Grasp ,39.36466097831726
Position,39.48638725280762
Position,39.60947608947754
Reach ,39.70901536941528
idle,39.8348708152771
Reach ,39.92789578437805
Reach ,40.099544525146484
Reach ,40.23525667190552
Reach ,40.35958218574524
Reach ,40.49056077003479
Reach ,40.64069318771362
Reach ,40.76450514793396
Reach ,40.87935256958008
Reach ,41.00089120864868
Reach ,41.12528038024902
Reach ,41.307050704956055
Reach ,41.39777612686157
Reach ,41.550118923187256
Reach ,41.68728804588318
Move,41.79965424537659
Reach ,41.92705202102661
Reach ,44.39821529388428
Reach ,44.524158239364624
Move,44.72405123710632
Position,44.72505044937134
Move,45.013402462005615
Move,45.159584522247314
Move,45.3382134437561
Move,45.45771384239197
Move,45.63367509841919
Move,45.760009765625
Position,45.88320016860962
Reach ,46.01916289329529
Release,46.14941620826721
Release,46.25886034965515
Release,46.40029978752136
Move,46.55823087692261
Move,46.654096364974976
Move,46.80206036567688
Move,46.94052290916443
Move,47.072383880615234
Move,47.22032618522644
Move,47.318578481674194
Move,47.46851658821106
Move,47.596681356430054
Reach ,47.81193208694458
Position,47.81294584274292
Reach ,47.94538402557373
Position,48.04841661453247
Reach ,48.273313999176025
Reach ,48.40302538871765
Reach ,48.54259634017944
Reach ,48.66938638687134
Reach ,48.795886754989624
Reach ,48.90049457550049
Reach ,49.04101824760437
Reach ,49.21511101722717
Reach ,49.35384225845337
Reach ,49.46632742881775
Reach ,49.62107610702515
Reach ,50.28213286399841
Reach ,50.41745376586914
Reach ,50.55858874320984
Reach ,50.65572762489319
Reach ,50.793455362319946
Reach ,50.90805530548096
Reach ,51.01402187347412
Reach ,51.16203451156616
Reach ,51.29500937461853
Reach ,51.415422201156616
Reach ,51.51072859764099
Reach ,51.66303515434265
Reach ,51.76258993148804
Reach ,51.91081881523132
Reach ,52.04900908470154
Reach ,52.2010178565979
Reach ,52.31617569923401
Reach ,52.455057859420776
Reach ,52.57157850265503
Reach ,52.679919958114624
Reach ,52.809693574905396
Reach ,52.91102313995361
Move,53.03399586677551
Move,53.16444253921509
Move,53.27439284324646
Move,53.45818781852722
Move,53.58992004394531
Move,53.74996781349182
Move,53.890430212020874
Move,54.030924797058105
Move,54.12536263465881
Move,54.26548647880554
Move,54.413798093795776
Move,54.54547834396362
Move,54.69546365737915
Release,54.8156259059906
Release,54.95158290863037
Release,55.0640082359314
Move,55.174983978271484
Move,55.296791076660156
Move,55.42027831077576
Grasp ,55.536290884017944
Reach ,55.84559631347656
idle,55.98209238052368
idle,56.15498924255371
idle,56.28087377548218
idle,56.40695357322693
idle,56.52635335922241
idle,56.6584198474884
idle,56.7957398891449
idle,56.90992283821106
idle,57.044790267944336
idle,57.141215324401855
idle,57.2821843624115
idle,57.42144703865051
idle,57.5636842250824
idle,57.67236256599426
Reach ,58.02843403816223
Reach ,58.154577016830444
Reach ,58.61896204948425
Grasp ,58.90277624130249
Reach ,59.05456757545471
Move,59.36831092834473
Release,59.68824076652527
Reach ,60.22698402404785
idle,60.34593176841736
Position,60.483891248703
Position,60.634541511535645
Reach ,60.922218561172485
Move,61.23268675804138
Reach ,61.38861393928528
Reach ,61.485921144485474
Move,61.69810128211975
Release,61.69911479949951
Release,61.828551054000854
Reach ,61.96123480796814
idle,62.05713725090027
Reach ,62.211973905563354
Reach ,62.35370898246765
Reach ,62.49002695083618
Reach ,62.61706209182739
idle,62.734954833984375
Reach ,62.86950206756592
Reach ,62.97378349304199
Reach ,63.0881929397583
Reach ,63.21220302581787
Reach ,63.333280086517334
Reach ,63.465803146362305
Reach ,63.58228898048401
Reach ,63.70980906486511
Reach ,63.84488129615784
Reach ,63.98164653778076
idle,64.29744720458984
idle,64.41091442108154
Reach ,64.4119143486023
idle,64.50756430625916
Grasp ,64.73907160758972
Move,65.04133486747742
Move,65.1629056930542
Move,65.47309041023254
Move,65.59594750404358
Move,65.76945471763611
Move,65.86574578285217
Move,66.02945303916931
Release,66.17042899131775
Release,66.30785083770752
Release,66.41190433502197
Reach ,66.41290354728699
Release,66.541583776474
Reach ,66.54258704185486
Reach ,66.68856954574585
idle,66.85547733306885
Reach ,66.99478030204773
Release,67.13544058799744
Reach ,67.13744068145752
Reach ,67.28017544746399
idle,67.42057681083679
Release,67.56326723098755
Reach ,67.5642671585083
Release,67.69961881637573
idle,67.70061755180359
Release,67.84536695480347
idle,67.84536695480347
Release,67.96931290626526
idle,67.96931290626526
idle,68.08759355545044
Release,68.2245717048645
idle,68.2266047000885
idle,68.35328125953674
idle,68.47674775123596
idle,68.60081267356873
idle,68.71559405326843
idle,68.84861660003662
idle,68.96546077728271
idle,69.09878897666931
idle,69.24803328514099
idle,69.35519981384277
idle,69.53847551345825
idle,69.65243697166443
Reach ,69.79562878608704
Reach ,69.9285318851471
Reach ,70.0566074848175
Reach ,70.21389508247375
Reach ,70.35119390487671
Reach ,70.47630834579468
Reach ,70.6035258769989
idle,70.73386836051941
Reach ,70.8768835067749
Reach ,70.99038815498352
Reach ,71.09803795814514
Reach ,71.23609638214111
Reach ,71.35713410377502
Release,71.46927857398987
Move,71.61263060569763
Move,71.73331236839294
Move,71.94445371627808
Move,77.3661277294159
Move,77.48769164085388
Move,77.60882806777954
Move,77.71953201293945
