Time (s),Output
Reach ,48.473384618759155
Reach ,48.55097413063049
Reach ,48.627426862716675
Reach ,48.70738458633423
Reach ,48.79506039619446
Reach ,48.87766885757446
Reach ,48.95905327796936
Reach ,49.03624963760376
Reach ,49.14326190948486
Reach ,49.25429153442383
Reach ,49.33863854408264
Reach ,49.455241203308105
Realese,49.536070346832275
Realese,49.62836790084839
Realese,49.74248552322388
idle,49.89646792411804
Position,49.89746046066284
Reach ,49.985865116119385
Realese,50.09277081489563
Position,50.20556139945984
Position,50.317188024520874
idle,50.40759754180908
Realese,50.504616498947144
Position,50.58321833610535
Position,50.68784737586975
Position,50.81990361213684
idle,50.91981768608093
idle,51.01589918136597
idle,51.10891127586365
idle,51.20638990402222
idle,51.357590198516846
idle,51.493361949920654
idle,51.62892007827759
idle,51.74002933502197
idle,51.87554907798767
idle,52.006078481674194
idle,52.119569540023804
idle,52.2244975566864
idle,52.403822898864746
idle,52.51057267189026
idle,52.60431241989136
Position,52.726287603378296
Position,52.863813161849976
idle,53.474193811416626
idle,53.59371089935303
Position,53.73880910873413
Realese,53.84556436538696
Grasp ,53.96850323677063
idle,54.09414482116699
Position,54.2210967540741
idle,54.350711822509766
idle,54.48508286476135
idle,54.61702084541321
idle,54.72882533073425
Reach ,54.84975028038025
idle,54.97852444648743
idle,55.08770251274109
idle,55.18745684623718
Move,55.32817840576172
idle,55.33259177207947
idle,55.432913303375244
idle,55.54621744155884
idle,55.734769105911255
idle,55.90133833885193
idle,56.05756616592407
idle,56.188549280166626
Reach ,56.37201166152954
idle,56.535571813583374
idle,56.6710159778595
idle,56.77314114570618
Reach ,56.887168407440186
Reach ,56.999576568603516
Reach ,57.110413551330566
Reach ,57.22709393501282
Reach ,57.34893560409546
Reach ,57.50960040092468
Reach ,57.630082845687866
Reach ,57.754876136779785
Reach ,57.88588261604309
Reach ,58.008156061172485
Reach ,58.140724658966064
Reach ,58.264896631240845
Reach ,58.37894797325134
Reach ,58.51749396324158
Reach ,58.6460976600647
Reach ,58.78914761543274
Reach ,58.903260707855225
Reach ,59.01787829399109
Reach ,59.133037090301514
Reach ,59.24061727523804
Reach ,59.353418827056885
Reach ,59.49437880516052
