group_id,Time (s),difference
141,Grasp ,0.13674259185791016
142,idle,0.7649345397949219
143,Position,0.12824678421020508
144,Reach ,0.323866605758667
145,idle,0.12477946281433105
146,Reach ,0.12229275703430176
147,Move,0.12619256973266602
148,Grasp ,0.0013353824615478516
149,Realese,0.14476704597473145
150,Reach ,0.16267180442810059
151,Position,0.14489102363586426
152,Grasp ,0.319730281829834
153,Reach ,0.18115901947021484
154,Realese,0.15748929977416992
155,Position,1.2623119354248047
156,idle,0.11917304992675781
157,Grasp ,0.2521786689758301
158,Reach ,0.1371152400970459
159,Grasp ,1.3223631381988525
160,idle,0.18079328536987305
161,Reach ,0.28064537048339844
162,Grasp ,0.17313504219055176
163,Reach ,0.27074694633483887
164,idle,0.8673610687255859
165,Realese,0.17673182487487793
166,Position,0.3856644630432129
167,Realese,0.11245226860046387
168,Position,0.16987252235412598
169,idle,0.12959790229797363
170,Realese,0.11412239074707031
171,idle,0.10999083518981934
172,Grasp ,0.3787980079650879
173,Reach ,0.10011005401611328
174,Realese,0.1259450912475586
175,Position,0.2142195701599121
176,idle,0.40695905685424805
177,Grasp ,0.23633694648742676
178,idle,0.2639186382293701
179,Grasp ,0.12395691871643066
180,idle,0.969595193862915
181,Reach ,0.386610746383667
182,idle,0.5896484851837158
183,Grasp ,0.11715221405029297
184,idle,0.22234058380126953
185,Grasp ,0.13932061195373535
186,idle,0.2760934829711914
187,Move,0.19165253639221191
188,idle,0.001033782958984375
189,Grasp ,0.2682459354400635
190,idle,1.6785168647766113
191,Grasp ,0.11638379096984863
192,idle,0.9745638370513916
193,Reach ,3.0368106365203857
194,Position,0.13265562057495117
195,Grasp ,0.26154112815856934
196,Realese,0.13306164741516113
197,idle,0.4260404109954834
198,Grasp ,0.15196442604064941
199,idle,0.0010323524475097656
200,Position,0.46444225311279297
201,Grasp ,0.23004674911499023
202,Reach ,0.10895037651062012
203,Position,1.3279180526733398
204,idle,0.11093711853027344
205,Move,7.061083078384399
206,Position,1.9131650924682617
207,Realese,0.13759708404541016
208,Grasp ,0.2446303367614746
209,Move,0.12134861946105957
210,Position,0.18538951873779297
211,Grasp ,0.13885879516602984
212,Position,0.45739054679869184
213,Grasp ,0.2758600711822652
214,idle,0.870608806610079
215,Grasp ,0.20734715461732378
216,Move,0.26865243911743164
217,Reach ,0.21952199935913086
218,idle,0.09717082977294922
219,Realese,0.1279730796814107
220,Position,0.1257212162017538
221,Reach ,0.1141347885131978
222,idle,0.12475776672364702
223,Position,0.3500103950500346
224,idle,0.1186373233795166
225,Grasp ,0.11575698852540484
226,Reach ,0.12091541290281782
227,Position,0.13639283180238237
228,idle,0.11355113983151455
229,Realese,0.12573766708376866
230,Grasp ,2.2502627372741557
231,idle,0.12349367141723633
232,Position,0.1260833740234375
233,idle,0.13732075691223145
234,Position,0.5918009281158589
235,idle,0.1278400421142294
236,Realese,0.12209248542787066
237,Position,1.4970417022704936
238,idle,0.8144407272339009
239,Move,0.12746620178222656
240,Grasp ,0.24155354499815473
241,Move,0.2542097568511963
242,idle,1.2742264270782613
243,Position,0.9822402000427246
244,idle,0.31656932830809126
245,Realese,0.3385462760925435
246,Reach ,0.23794221878050337
247,idle,0.5221989154815816
248,Position,0.12795281410217285
249,idle,0.1089181900024414
250,Realese,0.10932707786560059
251,Grasp ,0.13210105895996094
252,Position,0.11888742446900835
253,idle,0.22750210762023926
254,Realese,0.12732934951779384
