group_id,Time (s),difference
1,Grasp ,
2,Position,0.17289376258850098
3,Reach ,0.13214421272277832
4,Position,1.5628118515014648
5,Realese,0.3128468990325928
6,Position,0.07873654365539906
7,Reach ,0.07857680320739746
8,Grasp ,0.2346031665802002
9,Realese,0.19044804573058727
10,Position,0.32178354263305664
11,Realese,0.07727766036987305
12,Position,0.19255447387695312
13,Grasp ,0.07665014266967773
14,Reach ,0.07877564430237172
15,idle,0.07515597343444114
16,Position,0.4161777496337926
17,Reach ,0.5652835369110107
18,Grasp ,0.07479906082152965
19,idle,0.7321708202362096
20,Realese,0.07861852645874023
21,Reach ,0.5345644950866699
22,Grasp ,0.06456160545348766
23,Reach ,0.18909358978272195
24,Grasp ,0.18836998939513805
25,idle,0.06376338005066273
26,Grasp ,1.5145993232727015
27,Reach ,0.18852448463439941
28,Position,0.16196846961975098
29,idle,0.08157110214233398
30,Position,2.300954103469852
31,Realese,0.19347167015075684
32,Position,1.1867716312408447
33,Realese,0.07803750038146617
34,Position,0.0758509635925293
35,Realese,0.13898754119873047
36,idle,0.12508153915405273
37,Reach ,0.511260986328125
38,Position,1.4353628158569336
39,idle,0.2781691551208496
40,Grasp ,0.06297492980957031
41,Realese,0.06193089485168457
42,Reach ,0.14961552619934082
43,Realese,0.834958553314209
44,Reach ,0.06288480758666992
45,Realese,0.12871646881103516
46,Reach ,0.1676187515258789
47,Position,2.7210826873779297
48,Realese,0.07472419738769531
49,Position,0.07850050926208496
50,Realese,0.07850909233093262
51,Grasp ,0.08128762245178223
52,Position,1.1162843704223633
53,Reach ,0.15107393264770508
54,Position,0.2803010940551758
55,Grasp ,0.14530491828918457
56,Move,0.19441437721252441
57,Realese,0.0005214214324951172
58,idle,0.0682525634765625
59,Realese,0.10608530044555664
60,Grasp ,0.06614398956298828
61,Move,0.07724976539611816
62,Grasp ,0.37384963035583496
63,Realese,0.06392288208007812
64,Grasp ,0.07649660110473633
65,Position,0.07674622535705566
66,Move,0.07541990280151367
67,Position,2.863983392715454
68,idle,0.2735249996185303
69,Position,2.1066219806671143
70,Realese,0.15614914894104004
71,idle,0.16809320449829102
72,Reach ,0.13919329643249512
73,Realese,0.24191737174987793
74,Move,0.0013496875762939453
75,Grasp ,0.06534075736999512
76,Position,0.07798361778259277
77,Reach ,0.18782281875610352
78,Realese,0.07781696319580078
79,Position,0.442868709564209
80,Grasp ,0.0676264762878489
81,Reach ,0.06308293342589621
82,Position,2.9409446716308665
83,idle,0.0740361213684011
84,Realese,0.4057459831237793
85,Reach ,0.07734465599059348
86,Position,4.249187707901015
87,Realese,0.19568991661071067
88,Grasp ,0.1280224323272634
89,idle,0.0632777214050364
90,Grasp ,0.12484216690063477
91,idle,0.06359171867370605
92,Position,0.19549775123596191
93,Grasp ,0.13303470611572266
94,idle,1.6836228370666504
95,Position,0.0760962963104177
96,Realese,0.07413649559021707
97,Position,0.542762279510498
98,Grasp ,1.7337169647216797
99,Reach ,0.43254470825196023
100,Grasp ,0.13425159454344993
101,Move,0.29402613639831543
102,Grasp ,0.0875847339630127
103,Reach ,0.6452925205230713
104,Grasp ,0.40509915351867676
105,Move,0.15155029296875
106,Grasp ,0.002434968948364258
107,Position,0.5300707817077637
108,idle,0.0788259506225586
109,Realese,0.07953548431396484
110,Position,5.238760948181152
111,Reach ,0.09572267532348633
112,Move,1.6260101795196533
113,Position,5.447113037109375
114,Realese,0.13294219970703125
115,Reach ,0.2080075740814209
116,Position,0.7502167224884033
117,Grasp ,0.11056971549987793
118,Realese,0.21288657188415527
119,Reach ,0.21860361099243164
120,Grasp ,0.12400412559509277
121,Reach ,0.06647443771362305
122,Grasp ,0.5404424667358398
123,Reach ,1.0687446594238281
124,Grasp ,0.18842220306396484
125,Realese,4.214917182922363
126,Reach ,0.2126317024230957
127,Realese,0.10968804359436035
128,Reach ,0.4139385223388672
129,Grasp ,0.2962968349456787
130,Reach ,0.22188782691955566
131,Grasp ,0.10596561431884766
132,Reach ,0.11039304733276367
133,Grasp ,0.1411895751953125
134,Reach ,0.07422018051147461
135,Grasp ,0.1220548152923584
136,Move,0.09944868087768555
137,Grasp ,0.6055011749267578
138,Move,0.10589289665222168
139,Grasp ,0.22052288055419922
140,Move,0.44400596618652344
141,Grasp ,0.769587516784668
142,Move,0.32285356521606445
143,idle,3.199094533920288
144,Realese,0.09448766708374023
145,Grasp ,0.4387655258178569
146,Reach ,0.09045457839968662
147,Move,0.15509462356565962
148,Grasp ,0.0012369155883789062
149,Realese,0.1940431594848775
150,Reach ,0.14967179298399458
151,Realese,0.09303545951844683
152,Reach ,0.28199386596678266
153,Grasp ,0.779979467391982
154,Move,0.9281744956969931
155,Position,5.660541772842421
156,Grasp ,1.6304433345794536
157,Reach ,0.09184598922730913
158,Grasp ,0.7436637878417969
159,Move,0.0009996891021728516
160,Grasp ,1.85089111328125
161,Position,0.8407402038574361
162,Realese,0.22698378562925825
163,idle,0.09934401512145996
164,Reach ,0.3245224952697612
165,Move,0.42111468315125933
166,Grasp ,0.7791180610656596
167,Reach ,0.09269213676454058
168,Move,0.7326676845550679
