x,y,Time,Time Difference,Distance Travelled (inch),Total Time,Total Distance (foot),Total Distance (m),Speed (feet/sec),Speed (m/sec)
734,367,0.06666666666666667,,,28.133333333333333,61.219349512053526,18.659665195139993,2.176043229101429,0.6632582415334121
467,419,0.16666666666666666,0.09999999999999999,12.243750163856198,,,,,
470,413,0.2,0.033333333333333354,0.3019433006034646,,,,,
474,408,0.23333333333333334,0.033333333333333326,0.28821134328636455,,,,,
475,407,0.26666666666666666,0.033333333333333326,0.06365523694238943,,,,,
486,404,0.3,0.033333333333333326,0.5132049272585593,,,,,
486,404,0.3333333333333333,0.033333333333333326,0.0,,,,,
486,403,0.36666666666666664,0.033333333333333326,0.0450110497,,,,,
487,402,0.4,0.03333333333333338,0.06365523694238943,,,,,
487,402,0.43333333333333335,0.033333333333333326,0.0,,,,,
534,416,0.5333333333333333,0.09999999999999998,2.207377856463539,,,,,
539,414,0.5666666666666667,0.033333333333333326,0.24239192077662206,,,,,
539,413,0.6,0.033333333333333326,0.0450110497,,,,,
543,415,0.6333333333333333,0.033333333333333326,0.20129553373564305,,,,,
542,415,0.6666666666666666,0.033333333333333326,0.0450110497,,,,,
542,416,0.7,0.033333333333333326,0.0450110497,,,,,
542,416,0.7333333333333333,0.033333333333333326,0.0,,,,,
547,413,0.7666666666666667,0.03333333333333344,0.262457265537191,,,,,
547,413,0.8,0.033333333333333326,0.0,,,,,
547,413,0.8333333333333334,0.033333333333333326,0.0,,,,,
546,413,0.8666666666666667,0.033333333333333326,0.0450110497,,,,,
545,414,0.9,0.033333333333333326,0.06365523694238943,,,,,
545,414,0.9333333333333333,0.033333333333333326,0.0,,,,,
545,414,0.9666666666666667,0.033333333333333326,0.0,,,,,
544,414,1.0,0.033333333333333326,0.0450110497,,,,,
544,414,1.0333333333333334,0.03333333333333344,0.0,,,,,
544,414,1.0666666666666667,0.033333333333333215,0.0,,,,,
543,414,1.1,0.03333333333333344,0.0450110497,,,,,
542,413,1.1333333333333333,0.033333333333333215,0.06365523694238943,,,,,
741,290,1.1333333333333333,0.0,10.530084719013278,,,,,
542,413,1.1666666666666667,0.03333333333333344,10.530084719013278,,,,,
732,305,1.1666666666666667,0.0,9.837154356833034,,,,,
541,413,1.2,0.033333333333333215,9.876310534855142,,,,,
720,318,1.2,0.0,9.121375666104703,,,,,
541,414,1.2333333333333334,0.03333333333333344,9.142563043800699,,,,,
724,320,1.2333333333333334,0.0,9.260141534416885,,,,,
541,414,1.2666666666666666,0.033333333333333215,9.260141534416885,,,,,
542,413,1.3,0.03333333333333344,0.06365523694238943,,,,,
543,414,1.3333333333333333,0.033333333333333215,0.06365523694238943,,,,,
544,414,1.3666666666666667,0.03333333333333344,0.0450110497,,,,,
544,414,1.4,0.033333333333333215,0.0,,,,,
544,415,1.4333333333333333,0.03333333333333344,0.0450110497,,,,,
544,415,1.4666666666666666,0.033333333333333215,0.0,,,,,
545,415,1.5,0.03333333333333344,0.0450110497,,,,,
545,415,1.5333333333333334,0.03333333333333344,0.0,,,,,
544,415,1.5666666666666667,0.033333333333333215,0.0450110497,,,,,
544,415,1.6,0.03333333333333344,0.0,,,,,
543,415,1.6333333333333333,0.033333333333333215,0.0450110497,,,,,
543,414,1.6666666666666667,0.03333333333333344,0.0450110497,,,,,
542,414,1.7,0.033333333333333215,0.0450110497,,,,,
542,415,1.7333333333333334,0.03333333333333344,0.0450110497,,,,,
542,416,1.7666666666666666,0.033333333333333215,0.0450110497,,,,,
540,412,1.8,0.03333333333333344,0.20129553373564305,,,,,
541,413,1.8333333333333333,0.033333333333333215,0.06365523694238943,,,,,
539,412,1.8666666666666667,0.03333333333333344,0.10064776686782152,,,,,
540,411,1.9,0.033333333333333215,0.06365523694238943,,,,,
539,411,1.9333333333333333,0.03333333333333344,0.0450110497,,,,,
539,407,1.9666666666666666,0.033333333333333215,0.1800441988,,,,,
539,408,2.0,0.03333333333333344,0.0450110497,,,,,
537,409,2.033333333333333,0.033333333333333215,0.10064776686782152,,,,,
536,410,2.066666666666667,0.03333333333333366,0.06365523694238943,,,,,
536,410,2.1,0.033333333333333215,0.0,,,,,
534,409,2.1333333333333333,0.033333333333333215,0.10064776686782152,,,,,
534,409,2.1666666666666665,0.033333333333333215,0.0,,,,,
534,409,2.2,0.03333333333333366,0.0,,,,,
533,409,2.2333333333333334,0.033333333333333215,0.0450110497,,,,,
534,408,2.2666666666666666,0.033333333333333215,0.06365523694238943,,,,,
534,409,2.3,0.033333333333333215,0.0450110497,,,,,
533,409,2.3333333333333335,0.03333333333333366,0.0450110497,,,,,
533,409,2.3666666666666667,0.033333333333333215,0.0,,,,,
533,409,2.4,0.033333333333333215,0.0,,,,,
533,409,2.433333333333333,0.033333333333333215,0.0,,,,,
533,409,2.466666666666667,0.03333333333333366,0.0,,,,,
533,408,2.5,0.033333333333333215,0.0450110497,,,,,
534,407,2.533333333333333,0.033333333333333215,0.06365523694238943,,,,,
533,405,2.566666666666667,0.03333333333333366,0.10064776686782152,,,,,
532,406,2.6,0.033333333333333215,0.06365523694238943,,,,,
532,406,2.6333333333333333,0.033333333333333215,0.0,,,,,
532,405,2.6666666666666665,0.033333333333333215,0.0450110497,,,,,
531,403,2.7,0.03333333333333366,0.10064776686782152,,,,,
531,403,2.7333333333333334,0.033333333333333215,0.0,,,,,
531,404,2.7666666666666666,0.033333333333333215,0.0450110497,,,,,
531,404,2.8,0.033333333333333215,0.0,,,,,
531,404,2.8333333333333335,0.03333333333333366,0.0,,,,,
532,402,2.8666666666666667,0.033333333333333215,0.10064776686782152,,,,,
531,403,2.9,0.033333333333333215,0.06365523694238943,,,,,
533,400,2.933333333333333,0.033333333333333215,0.162289647655808,,,,,
533,401,2.966666666666667,0.03333333333333366,0.0450110497,,,,,
534,401,3.0,0.033333333333333215,0.0450110497,,,,,
531,402,3.033333333333333,0.033333333333333215,0.14233743692703865,,,,,
531,403,3.066666666666667,0.03333333333333366,0.0450110497,,,,,
529,405,3.1,0.033333333333333215,0.12731047388477887,,,,,
528,406,3.1333333333333333,0.033333333333333215,0.06365523694238943,,,,,
527,408,3.1666666666666665,0.033333333333333215,0.10064776686782152,,,,,
528,408,3.2,0.03333333333333366,0.0450110497,,,,,
527,409,3.2333333333333334,0.033333333333333215,0.06365523694238943,,,,,
527,409,3.2666666666666666,0.033333333333333215,0.0,,,,,
527,409,3.3,0.033333333333333215,0.0,,,,,
525,405,3.3333333333333335,0.03333333333333366,0.20129553373564305,,,,,
525,404,3.3666666666666667,0.033333333333333215,0.0450110497,,,,,
523,398,3.4,0.033333333333333215,0.2846748738540773,,,,,
522,395,3.433333333333333,0.033333333333333215,0.14233743692703865,,,,,
521,394,3.466666666666667,0.03333333333333366,0.06365523694238943,,,,,
521,393,3.5,0.033333333333333215,0.0450110497,,,,,
521,394,3.533333333333333,0.033333333333333215,0.0450110497,,,,,
521,394,3.566666666666667,0.03333333333333366,0.0,,,,,
521,395,3.6,0.033333333333333215,0.0450110497,,,,,
521,396,3.6333333333333333,0.033333333333333215,0.0450110497,,,,,
522,396,3.6666666666666665,0.033333333333333215,0.0450110497,,,,,
521,396,3.7,0.03333333333333366,0.0450110497,,,,,
521,396,3.7333333333333334,0.033333333333333215,0.0,,,,,
520,396,3.7666666666666666,0.033333333333333215,0.0450110497,,,,,
520,396,3.8,0.033333333333333215,0.0,,,,,
520,396,3.8333333333333335,0.03333333333333366,0.0,,,,,
520,396,3.8666666666666667,0.033333333333333215,0.0,,,,,
520,396,3.9,0.033333333333333215,0.0,,,,,
520,396,3.933333333333333,0.033333333333333215,0.0,,,,,
520,396,3.966666666666667,0.03333333333333366,0.0,,,,,
520,396,4.0,0.033333333333333215,0.0,,,,,
520,396,4.033333333333333,0.033333333333333215,0.0,,,,,
519,396,4.066666666666666,0.033333333333333215,0.0450110497,,,,,
519,396,4.1,0.033333333333333215,0.0,,,,,
519,396,4.133333333333334,0.0333333333333341,0.0,,,,,
519,396,4.166666666666667,0.033333333333333215,0.0,,,,,
522,386,4.2,0.033333333333333215,0.4699291551558063,,,,,
521,387,4.233333333333333,0.033333333333333215,0.06365523694238943,,,,,
521,386,4.266666666666667,0.033333333333333215,0.0450110497,,,,,
521,387,4.3,0.033333333333333215,0.0450110497,,,,,
521,386,4.333333333333333,0.033333333333333215,0.0450110497,,,,,
521,386,4.366666666666666,0.033333333333333215,0.0,,,,,
521,385,4.4,0.0333333333333341,0.0450110497,,,,,
522,385,4.433333333333334,0.033333333333333215,0.0450110497,,,,,
522,383,4.466666666666667,0.033333333333333215,0.0900220994,,,,,
523,382,4.5,0.033333333333333215,0.06365523694238943,,,,,
523,381,4.533333333333333,0.033333333333333215,0.0450110497,,,,,
523,381,4.566666666666666,0.033333333333333215,0.0,,,,,
523,380,4.6,0.033333333333333215,0.0450110497,,,,,
524,379,4.633333333333334,0.0333333333333341,0.06365523694238943,,,,,
525,377,4.666666666666667,0.033333333333333215,0.10064776686782152,,,,,
525,376,4.7,0.033333333333333215,0.0450110497,,,,,
525,376,4.733333333333333,0.033333333333333215,0.0,,,,,
527,373,4.766666666666667,0.033333333333333215,0.162289647655808,,,,,
527,372,4.8,0.033333333333333215,0.0450110497,,,,,
527,373,4.833333333333333,0.033333333333333215,0.0450110497,,,,,
528,371,4.866666666666666,0.033333333333333215,0.10064776686782152,,,,,
528,370,4.9,0.0333333333333341,0.0450110497,,,,,
529,369,4.933333333333334,0.033333333333333215,0.06365523694238943,,,,,
530,368,4.966666666666667,0.033333333333333215,0.06365523694238943,,,,,
531,368,5.0,0.033333333333333215,0.0450110497,,,,,
531,368,5.033333333333333,0.033333333333333215,0.0,,,,,
530,370,5.066666666666666,0.033333333333333215,0.10064776686782152,,,,,
530,370,5.1,0.033333333333333215,0.0,,,,,
531,371,5.133333333333334,0.0333333333333341,0.06365523694238943,,,,,
529,375,5.166666666666667,0.033333333333333215,0.20129553373564305,,,,,
530,377,5.2,0.033333333333333215,0.10064776686782152,,,,,
527,384,5.233333333333333,0.033333333333333215,0.34279394177196376,,,,,
526,384,5.266666666666667,0.033333333333333215,0.0450110497,,,,,
524,385,5.3,0.033333333333333215,0.10064776686782152,,,,,
523,386,5.333333333333333,0.033333333333333215,0.06365523694238943,,,,,
522,385,5.366666666666666,0.033333333333333215,0.06365523694238943,,,,,
522,385,5.4,0.0333333333333341,0.0,,,,,
522,385,5.433333333333334,0.033333333333333215,0.0,,,,,
509,387,5.466666666666667,0.033333333333333215,0.5920279258207213,,,,,
507,386,5.5,0.033333333333333215,0.10064776686782152,,,,,
505,386,5.533333333333333,0.033333333333333215,0.0900220994,,,,,
505,386,5.566666666666666,0.033333333333333215,0.0,,,,,
505,385,5.6,0.033333333333333215,0.0450110497,,,,,
509,382,5.633333333333334,0.0333333333333341,0.2250552485,,,,,
514,380,5.666666666666667,0.033333333333333215,0.24239192077662206,,,,,
520,380,5.7,0.033333333333333215,0.2700662982,,,,,
521,379,5.733333333333333,0.033333333333333215,0.06365523694238943,,,,,
527,379,5.766666666666667,0.033333333333333215,0.2700662982,,,,,
526,380,5.8,0.033333333333333215,0.06365523694238943,,,,,
527,379,5.833333333333333,0.033333333333333215,0.06365523694238943,,,,,
528,380,5.866666666666666,0.033333333333333215,0.06365523694238943,,,,,
575,416,5.933333333333334,0.06666666666666732,2.6647909966470213,,,,,
574,421,5.966666666666667,0.033333333333333215,0.22951222074759464,,,,,
568,426,6.0,0.033333333333333215,0.3515475363316433,,,,,
572,426,6.033333333333333,0.033333333333333215,0.1800441988,,,,,
565,428,6.066666666666666,0.033333333333333215,0.3276853880478669,,,,,
554,431,6.1,0.033333333333333215,0.5132049272585593,,,,,
543,438,6.133333333333334,0.0333333333333341,0.5868722869298719,,,,,
545,440,6.166666666666667,0.033333333333333215,0.12731047388477887,,,,,
543,439,6.2,0.033333333333333215,0.10064776686782152,,,,,
544,439,6.233333333333333,0.033333333333333215,0.0450110497,,,,,
544,439,6.266666666666667,0.033333333333333215,0.0,,,,,
461,444,6.5,0.2333333333333334,3.7426897587821575,,,,,
462,440,6.533333333333333,0.033333333333333215,0.1855853122330261,,,,,
473,438,6.566666666666666,0.033333333333333215,0.5032388343391077,,,,,
485,434,6.6,0.033333333333333215,0.5693497477081546,,,,,
496,431,6.633333333333334,0.0333333333333341,0.5132049272585593,,,,,
506,426,6.666666666666667,0.033333333333333215,0.5032388343391077,,,,,
505,426,6.7,0.033333333333333215,0.0450110497,,,,,
517,418,6.733333333333333,0.033333333333333215,0.649158590623232,,,,,
