x,y,Time
745,351,9.1
512,415,9.1
761,343,9.133333333333333
494,422,9.133333333333333
478,430,9.166666666666666
478,433,9.2
813,318,9.233333333333333
463,434,9.233333333333333
449,440,9.266666666666667
447,441,9.3
432,442,9.333333333333334
425,440,9.366666666666667
425,429,9.4
429,422,9.433333333333334
855,352,9.466666666666667
435,417,9.466666666666667
445,419,9.5
446,419,9.533333333333333
459,416,9.566666666666666
477,408,9.6
498,408,9.633333333333333
516,412,9.666666666666666
523,412,9.7
532,418,9.733333333333333
537,417,9.766666666666667
545,419,9.8
547,421,9.833333333333334
548,422,9.866666666666667
540,427,9.9
540,429,9.933333333333334
535,431,9.966666666666667
527,430,10.0
528,430,10.033333333333333
518,430,10.066666666666666
508,430,10.1
511,429,10.133333333333333
496,430,10.166666666666666
493,430,10.2
478,430,10.233333333333333
466,429,10.266666666666667
466,426,10.3
472,424,10.333333333333334
472,423,10.366666666666667
886,212,10.4
472,422,10.4
478,420,10.433333333333334
479,420,10.466666666666667
478,417,10.5
481,415,10.533333333333333
479,410,10.566666666666666
476,411,10.6
476,412,10.633333333333333
409,398,10.766666666666667
409,398,10.8
409,398,10.833333333333334
409,397,10.866666666666667
422,390,10.9
431,388,10.933333333333334
435,389,10.966666666666667
436,387,11.0
439,386,11.033333333333333
459,396,11.066666666666666
474,397,11.1
710,164,11.2
508,388,11.233333333333333
519,382,11.333333333333334
523,383,11.366666666666667
523,386,11.4
523,388,11.433333333333334
521,389,11.466666666666667
520,388,11.5
519,390,11.533333333333333
517,391,11.566666666666666
517,393,11.6
515,395,11.633333333333333
514,394,11.666666666666666
514,395,11.7
515,395,11.733333333333333
516,396,11.766666666666667
517,394,11.8
517,395,11.833333333333334
517,396,11.866666666666667
518,395,11.9
519,395,11.933333333333334
519,394,11.966666666666667
520,395,12.0
521,393,12.033333333333333
520,393,12.066666666666666
520,392,12.1
519,392,12.133333333333333
519,391,12.166666666666666
519,391,12.2
519,390,12.233333333333333
519,390,12.266666666666667
519,388,12.3
520,386,12.333333333333334
521,387,12.366666666666667
521,386,12.4
522,384,12.433333333333334
524,382,12.466666666666667
524,382,12.5
524,382,12.533333333333333
524,382,12.566666666666666
524,382,12.6
525,380,12.633333333333333
526,381,12.666666666666666
526,382,12.7
524,382,12.733333333333333
525,382,12.766666666666667
525,382,12.8
526,383,12.833333333333334
527,382,12.866666666666667
527,382,12.9
527,381,12.933333333333334
528,379,12.966666666666667
528,379,13.0
528,381,13.033333333333333
529,381,13.066666666666666
528,379,13.1
529,378,13.133333333333333
529,378,13.166666666666666
529,378,13.2
529,377,13.233333333333333
529,377,13.266666666666667
529,377,13.3
529,377,13.333333333333334
529,377,13.366666666666667
529,377,13.4
529,377,13.433333333333334
530,378,13.466666666666667
529,377,13.5
530,377,13.533333333333333
531,377,13.566666666666666
531,377,13.6
531,378,13.633333333333333
532,379,13.666666666666666
532,379,13.7
531,380,13.733333333333333
529,381,13.766666666666667
527,382,13.8
526,386,13.833333333333334
526,387,13.866666666666667
526,388,13.9
524,389,13.933333333333334
524,388,13.966666666666667
523,389,14.0
524,387,14.033333333333333
523,387,14.066666666666666
523,383,14.1
523,383,14.133333333333333
522,384,14.166666666666666
519,377,14.2
519,374,14.233333333333333
519,371,14.266666666666667
520,369,14.3
519,369,14.333333333333334
520,367,14.366666666666667
519,368,14.4
521,363,14.433333333333334
521,361,14.466666666666667
521,361,14.5
521,358,14.533333333333333
523,355,14.566666666666666
524,352,14.6
525,349,14.633333333333333
525,349,14.666666666666666
524,349,14.7
527,343,14.733333333333333
526,343,14.766666666666667
526,343,14.8
528,335,14.833333333333334
527,334,14.866666666666667
528,333,14.9
528,332,14.933333333333334
527,332,14.966666666666667
527,332,15.0
527,333,15.033333333333333
527,332,15.066666666666666
528,331,15.1
528,332,15.133333333333333
528,332,15.166666666666666
527,332,15.2
529,323,15.233333333333333
529,320,15.266666666666667
530,319,15.3
529,319,15.333333333333334
529,320,15.366666666666667
532,323,15.4
533,326,15.433333333333334
536,326,15.466666666666667
536,325,15.5
537,325,15.533333333333333
544,327,15.566666666666666
544,327,15.6
544,328,15.633333333333333
545,327,15.666666666666666
548,353,15.733333333333333
542,359,15.766666666666667
538,364,15.8
750,264,15.8
539,365,15.833333333333334
750,264,15.833333333333334
527,375,15.866666666666667
793,292,15.9
523,376,15.9
799,298,15.933333333333334
518,377,15.933333333333334
514,378,15.966666666666667
801,309,16.0
514,378,16.0
800,309,16.033333333333335
514,377,16.033333333333335
511,375,16.066666666666666
514,373,16.1
514,372,16.133333333333333
514,373,16.166666666666668
514,373,16.2
515,374,16.233333333333334
529,371,16.266666666666666
539,366,16.3
541,365,16.333333333333332
549,363,16.366666666666667
553,363,16.4
551,365,16.433333333333334
553,366,16.466666666666665
555,366,16.5
562,368,16.533333333333335
565,373,16.566666666666666
565,383,16.6
570,389,16.633333333333333
570,388,16.666666666666668
567,401,16.7
564,406,16.733333333333334
560,407,16.766666666666666
562,406,16.8
559,408,16.833333333333332
551,432,16.866666666666667
538,444,16.9
532,449,16.933333333333334
525,456,16.966666666666665
525,456,17.0
789,356,17.033333333333335
515,459,17.033333333333335
515,459,17.066666666666666
515,458,17.1
763,390,17.266666666666666
765,393,17.3
439,397,17.466666666666665
443,394,17.5
443,394,17.533333333333335
450,389,17.566666666666666
456,387,17.6
462,382,17.633333333333333
462,381,17.666666666666668
474,384,17.7
485,383,17.733333333333334
491,382,17.766666666666666
496,385,17.8
689,296,17.8
495,384,17.833333333333332
503,388,17.866666666666667
692,294,17.866666666666667
505,389,17.9
680,302,17.9
505,391,17.933333333333334
506,394,17.966666666666665
506,392,18.0
504,396,18.033333333333335
504,395,18.066666666666666
502,396,18.1
503,396,18.133333333333333
503,396,18.166666666666668
502,392,18.2
501,389,18.233333333333334
502,386,18.266666666666666
502,387,18.3
502,384,18.333333333333332
503,383,18.366666666666667
504,383,18.4
504,383,18.433333333333334
505,378,18.466666666666665
506,377,18.5
506,377,18.533333333333335
506,377,18.566666666666666
509,371,18.6
509,372,18.633333333333333
509,371,18.666666666666668
511,371,18.7
511,370,18.733333333333334
512,370,18.766666666666666
512,371,18.8
512,371,18.833333333333332
513,371,18.866666666666667
513,371,18.9
512,371,18.933333333333334
513,370,18.966666666666665
513,369,19.0
512,370,19.033333333333335
512,371,19.066666666666666
512,372,19.1
511,372,19.133333333333333
511,372,19.166666666666668
514,371,19.2
515,371,19.233333333333334
515,371,19.266666666666666
515,370,19.3
516,370,19.333333333333332
516,370,19.366666666666667
516,370,19.4
517,369,19.433333333333334
517,369,19.466666666666665
517,369,19.5
518,369,19.533333333333335
517,369,19.566666666666666
516,368,19.6
516,370,19.633333333333333
516,368,19.666666666666668
516,370,19.7
517,370,19.733333333333334
516,371,19.766666666666666
518,372,19.8
517,373,19.833333333333332
518,375,19.866666666666667
518,378,19.9
517,384,19.933333333333334
516,386,19.966666666666665
515,389,20.0
514,392,20.033333333333335
514,394,20.066666666666666
513,394,20.1
511,395,20.133333333333333
509,393,20.166666666666668
510,394,20.2
510,393,20.233333333333334
507,390,20.266666666666666
508,389,20.3
507,388,20.333333333333332
506,386,20.366666666666667
505,384,20.4
505,385,20.433333333333334
505,385,20.466666666666665
505,383,20.5
504,383,20.533333333333335
505,379,20.566666666666666
504,379,20.6
506,374,20.633333333333333
505,374,20.666666666666668
505,373,20.7
506,370,20.733333333333334
506,370,20.766666666666666
507,368,20.8
507,365,20.833333333333332
506,360,20.866666666666667
506,361,20.9
507,355,20.933333333333334
507,355,20.966666666666665
508,356,21.0
508,346,21.033333333333335
510,341,21.066666666666666
510,338,21.1
510,338,21.133333333333333
511,336,21.166666666666668
511,332,21.2
510,332,21.233333333333334
512,327,21.266666666666666
511,326,21.3
510,325,21.333333333333332
511,322,21.366666666666667
510,323,21.4
512,322,21.433333333333334
512,322,21.466666666666665
512,322,21.5
512,322,21.533333333333335
511,323,21.566666666666666
510,327,21.6
509,332,21.633333333333333
511,345,21.666666666666668
511,345,21.7
512,351,21.733333333333334
513,361,21.766666666666666
513,361,21.8
512,365,21.833333333333332
515,370,21.866666666666667
525,401,21.933333333333334
528,399,21.966666666666665
542,402,22.0
553,403,22.033333333333335
564,403,22.066666666666666
569,399,22.1
571,394,22.133333333333333
571,394,22.166666666666668
577,391,22.2
587,382,22.233333333333334
596,379,22.266666666666666
605,377,22.3
610,378,22.333333333333332
612,383,22.366666666666667
610,383,22.4
609,386,22.433333333333334
606,389,22.466666666666665
605,391,22.5
603,393,22.533333333333335
600,394,22.566666666666666
590,411,22.6
588,412,22.633333333333333
583,419,22.666666666666668
574,433,22.7
569,441,22.733333333333334
567,440,22.766666666666666
562,449,22.8
560,450,22.833333333333332
559,450,22.866666666666667
559,450,22.9
539,461,22.933333333333334
489,451,23.0
482,449,23.033333333333335
480,445,23.066666666666666
480,445,23.1
476,442,23.133333333333333
475,440,23.166666666666668
476,440,23.2
477,438,23.233333333333334
478,436,23.266666666666666
478,436,23.3
478,436,23.333333333333332
479,436,23.366666666666667
469,425,23.433333333333334
471,420,23.466666666666665
469,412,23.5
471,405,23.533333333333335
471,405,23.566666666666666
471,400,23.6
476,400,23.633333333333333
485,399,23.666666666666668
486,399,23.7
491,399,23.733333333333334
497,402,23.766666666666666
496,402,23.8
503,403,23.833333333333332
502,402,23.866666666666667
503,401,23.9
503,401,23.933333333333334
511,406,23.966666666666665
510,407,24.0
509,406,24.033333333333335
509,406,24.066666666666666
504,407,24.1
504,407,24.133333333333333
504,408,24.166666666666668
504,407,24.2
505,405,24.233333333333334
504,405,24.266666666666666
503,404,24.3
503,404,24.333333333333332
503,403,24.366666666666667
503,402,24.4
503,403,24.433333333333334
503,402,24.466666666666665
503,402,24.5
503,402,24.533333333333335
503,402,24.566666666666666
503,403,24.6
503,403,24.633333333333333
503,403,24.666666666666668
503,403,24.7
503,403,24.733333333333334
503,403,24.766666666666666
503,403,24.8
503,403,24.833333333333332
503,403,24.866666666666667
501,382,24.9
506,374,24.933333333333334
507,371,24.966666666666665
507,371,25.0
507,370,25.033333333333335
507,366,25.066666666666666
506,366,25.1
506,364,25.133333333333333
506,362,25.166666666666668
505,359,25.2
506,359,25.233333333333334
505,359,25.266666666666666
508,354,25.3
507,353,25.333333333333332
507,353,25.366666666666667
511,341,25.4
511,338,25.433333333333334
510,338,25.466666666666665
511,337,25.5
510,337,25.533333333333335
510,337,25.566666666666666
510,336,25.6
648,241,25.633333333333333
511,336,25.633333333333333
648,237,25.666666666666668
512,336,25.666666666666668
648,238,25.7
511,336,25.7
509,341,25.733333333333334
508,346,25.766666666666666
509,345,25.8
506,350,25.833333333333332
502,358,25.866666666666667
498,367,25.9
500,365,25.933333333333334
496,374,25.966666666666665
496,374,26.0
494,374,26.033333333333335
494,389,26.066666666666666
507,409,26.1
511,421,26.133333333333333
511,420,26.166666666666668
515,423,26.2
515,424,26.233333333333334
515,424,26.266666666666666
516,423,26.3
516,420,26.333333333333332
516,420,26.366666666666667
516,420,26.4
512,416,26.433333333333334
512,417,26.466666666666665
512,418,26.5
512,418,26.533333333333335
512,419,26.566666666666666
512,419,26.6
512,419,26.633333333333333
512,418,26.666666666666668
512,418,26.7
512,417,26.733333333333334
511,417,26.766666666666666
513,413,26.8
512,413,26.833333333333332
512,413,26.866666666666667
512,413,26.9
513,400,26.933333333333334
513,400,26.966666666666665
514,398,27.0
515,394,27.033333333333335
515,395,27.066666666666666
515,395,27.1
516,386,27.133333333333333
518,383,27.166666666666668
518,383,27.2
518,381,27.233333333333334
519,378,27.266666666666666
520,376,27.3
520,375,27.333333333333332
520,373,27.366666666666667
520,373,27.4
520,373,27.433333333333334
524,361,27.466666666666665
525,358,27.5
526,354,27.533333333333335
526,353,27.566666666666666
526,350,27.6
527,348,27.633333333333333
526,347,27.666666666666668
527,346,27.7
526,338,27.733333333333334
522,336,27.766666666666666
521,335,27.8
514,332,27.833333333333332
514,330,27.866666666666667
515,330,27.9
515,330,27.933333333333334
447,328,28.0
448,327,28.033333333333335
449,333,28.066666666666666
453,340,28.1
455,340,28.133333333333333
461,348,28.166666666666668
471,353,28.2
