x,y,Time
626,342,0.0
626,343,0.0
625,343,0.0
625,343,0.0
624,342,0.0
624,341,0.0
624,342,0.0
625,342,0.0
624,341,0.0
624,341,0.0
624,341,0.0
623,341,0.0
623,339,0.0
624,338,0.0
625,336,0.0
625,333,0.0
626,332,0.0
625,332,0.0
624,333,0.0
625,333,0.0
625,333,0.0
625,333,0.0
626,332,0.0
626,331,0.0
626,326,0.0
624,327,0.0
623,327,0.0
623,328,0.0
623,331,0.0
623,332,0.0
623,332,0.0
623,332,0.0
623,332,0.0
622,331,0.0
621,331,0.0
622,331,0.0
622,331,0.0
623,331,0.0
624,332,0.0
625,332,0.0
627,341,0.0
628,342,0.0
623,340,0.0
624,340,0.0
622,338,0.0
623,339,0.0
622,338,0.0
623,339,0.0
625,339,0.0
625,338,0.0
625,339,0.0
626,337,0.0
625,336,0.0
624,336,0.0
625,336,0.0
624,336,0.0
625,336,0.0
624,336,0.0
624,337,0.0
624,337,0.0
625,339,0.0
624,338,0.0
624,338,0.0
623,338,0.0
624,338,0.0
623,338,0.0
625,338,0.0
624,337,0.0
625,337,0.0
625,338,0.0
625,338,0.0
625,338,0.0
625,338,0.0
625,338,0.0
624,338,0.0
626,338,0.0
624,338,0.0
625,338,0.0
626,339,0.0
625,338,0.0
626,338,0.0
625,338,0.0
625,338,0.0
624,337,0.0
624,337,0.0
624,337,0.0
623,338,0.0
624,340,0.0
624,342,0.0
627,351,0.0
632,356,0.0
631,355,0.0
630,355,0.0
630,353,0.0
627,346,0.0
626,344,0.0
628,343,0.0
627,342,0.0
627,342,0.0
626,341,0.0
625,341,0.0
625,341,0.0
625,341,0.0
626,341,0.0
625,340,0.0
624,338,0.0
623,337,0.0
625,337,0.0
624,337,0.0
624,337,0.0
625,337,0.0
624,337,0.0
624,337,0.0
623,338,0.0
623,338,0.0
623,339,0.0
621,339,0.0
621,339,0.0
622,339,0.0
622,337,0.0
622,337,0.0
623,336,0.0
620,337,0.0
623,337,0.0
619,337,0.0
617,334,0.0
616,332,0.0
616,332,0.0
614,330,0.0
614,329,0.0
616,328,0.0
613,327,0.0
613,325,0.0
613,324,0.0
613,325,0.0
614,325,0.0
613,325,0.0
613,326,0.0
613,325,0.0
612,326,0.0
612,326,0.0
611,326,0.0
611,326,0.0
613,326,0.0
611,327,0.0
613,327,0.0
609,327,0.0
613,327,0.0
609,326,0.0
609,325,0.0
608,325,0.0
609,325,0.0
607,324,0.0
609,324,0.0
608,324,0.0
608,324,0.0
608,324,0.0
609,326,0.0
610,326,0.0
611,327,0.0
611,327,0.0
611,327,0.0
610,327,0.0
610,327,0.0
610,327,0.0
611,326,0.0
611,327,0.0
610,327,0.0
608,330,0.0
607,330,0.0
606,331,0.0
605,332,0.0
605,332,0.0
604,332,0.0
603,333,0.0
603,333,0.0
600,335,0.0
599,335,0.0
599,335,0.0
599,336,0.0
599,339,0.0
601,340,0.0
599,342,0.0
596,344,0.0
597,344,0.0
596,345,0.0
593,347,0.0
593,346,0.0
591,347,0.0
589,348,0.0
588,350,0.0
589,350,0.0
587,352,0.0
586,353,0.0
584,355,0.0
584,356,0.0
582,357,0.0
582,357,0.0
581,358,0.0
579,358,0.0
580,355,0.0
578,359,0.0
577,358,0.0
575,360,0.0
575,359,0.0
607,317,0.0
606,320,0.0
604,321,0.0
438,344,0.0
604,322,0.0
604,323,0.0
604,324,0.0
604,322,0.0
604,319,0.0
605,318,0.0
605,317,0.0
604,309,0.0
604,310,0.0
604,308,0.0
605,304,0.0
604,303,0.0
604,304,0.0
607,299,0.0
610,299,0.0
609,298,0.0
601,297,0.0
602,299,0.0
605,299,0.0
607,301,0.0
608,301,0.0
615,300,0.0
639,315,0.0
650,332,0.0
644,358,0.0
644,381,0.0
648,387,0.0
659,392,0.0
666,409,0.0
658,420,0.0
643,437,0.0
626,442,0.0
616,447,0.0
614,450,0.0
617,454,0.0
625,453,0.0
629,449,0.0
627,447,0.0
621,444,0.0
609,438,0.0
603,436,0.0
609,439,0.0
630,433,0.0
647,421,0.0
662,419,0.0
653,429,0.0
642,429,0.0
630,434,0.0
621,437,0.0
620,440,0.0
620,440,0.0
617,441,0.0
616,440,0.0
617,439,0.0
617,439,0.0
616,440,0.0
615,439,0.0
615,439,0.0
616,439,0.0
612,437,0.0
611,437,0.0
608,438,0.0
608,437,0.0
608,437,0.0
608,437,0.0
606,438,0.0
606,438,0.0
607,441,0.0
608,443,0.0
610,444,0.0
611,445,0.0
628,448,0.0
635,448,0.0
641,445,0.0
651,444,0.0
667,453,0.0
669,456,0.0
671,466,0.0
654,468,0.0
648,472,0.0
648,447,0.0
640,430,0.0
631,414,0.0
618,400,0.0
611,392,0.0
607,391,0.0
605,391,0.0
603,390,0.0
604,390,0.0
603,391,0.0
603,393,0.0
601,395,0.0
602,394,0.0
603,392,0.0
604,385,0.0
604,385,0.0
605,376,0.0
606,373,0.0
605,370,0.0
605,370,0.0
608,356,0.0
608,354,0.0
607,349,0.0
608,349,0.0
608,340,0.0
609,335,0.0
608,332,0.0
611,322,0.0
610,321,0.0
610,321,0.0
601,350,0.0
601,351,0.0
603,350,0.0
640,398,0.0
651,397,0.0
666,401,0.0
667,413,0.0
662,422,0.0
619,444,0.0
614,448,0.0
613,449,0.0
612,450,0.0
612,450,0.0
609,443,0.0
610,442,0.0
611,442,0.0
611,444,0.0
609,443,0.0
606,443,0.0
605,443,0.0
604,442,0.0
604,442,0.0
603,442,0.0
602,441,0.0
602,440,0.0
603,441,0.0
607,444,0.0
609,446,0.0
610,446,0.0
623,432,0.0
622,413,0.0
624,396,0.0
622,395,0.0
630,375,0.0
630,378,0.0
637,391,0.0
635,394,0.0
618,457,0.0
612,395,0.0
607,396,0.0
604,397,0.0
607,399,0.0
606,398,0.0
607,399,0.0
605,399,0.0
606,399,0.0
606,400,0.0
605,399,0.0
605,399,0.0
605,400,0.0
605,396,0.0
606,395,0.0
606,393,0.0
607,393,0.0
607,384,0.0
608,381,0.0
607,373,0.0
607,370,0.0
608,366,0.0
609,366,0.0
609,364,0.0
608,364,0.0
606,360,0.0
607,359,0.0
603,355,0.0
603,355,0.0
602,352,0.0
602,348,0.0
607,339,0.0
607,338,0.0
606,336,0.0
601,343,0.0
602,352,0.0
603,353,0.0
635,413,0.0
644,416,0.0
663,426,0.0
664,431,0.0
663,436,0.0
617,446,0.0
610,440,0.0
609,439,0.0
609,437,0.0
609,435,0.0
612,433,0.0
614,435,0.0
613,437,0.0
609,437,0.0
610,436,0.0
607,436,0.0
607,437,0.0
605,436,0.0
605,436,0.0
604,435,0.0
604,436,0.0
604,436,0.0
605,436,0.0
607,436,0.0
610,436,0.0
612,436,0.0
613,437,0.0
617,436,0.0
618,435,0.0
620,431,0.0
611,387,0.0
611,373,0.0
615,389,0.0
623,408,0.0
630,428,0.0
630,440,0.0
639,441,0.0
641,434,0.0
623,403,0.0
614,406,0.0
611,405,0.0
611,405,0.0
607,405,0.0
606,405,0.0
604,405,0.0
605,404,0.0
602,404,0.0
603,404,0.0
601,404,0.0
601,404,0.0
602,403,0.0
602,403,0.0
604,402,0.0
606,397,0.0
605,397,0.0
607,387,0.0
610,383,0.0
608,380,0.0
609,375,0.0
609,368,0.0
609,367,0.0
609,365,0.0
608,358,0.0
609,355,0.0
609,353,0.0
607,350,0.0
608,348,0.0
609,347,0.0
609,347,0.0
608,345,0.0
607,344,0.0
607,343,0.0
606,341,0.0
606,340,0.0
606,339,0.0
606,338,0.0
607,338,0.0
607,340,0.0
610,348,0.0
609,346,0.0
608,349,0.0
605,350,0.0
605,350,0.0
598,348,0.0
599,349,0.0
601,350,0.0
606,351,0.0
606,350,0.0
607,349,0.0
607,349,0.0
607,349,0.0
610,351,0.0
608,351,0.0
608,351,0.0
605,352,0.0
605,356,0.0
606,358,0.0
606,357,0.0
607,357,0.0
607,357,0.0
608,357,0.0
607,356,0.0
607,358,0.0
607,357,0.0
608,357,0.0
609,354,0.0
606,346,0.0
606,345,0.0
607,332,0.0
603,332,0.0
602,333,0.0
602,333,0.0
601,340,0.0
602,346,0.0
602,348,0.0
602,349,0.0
602,351,0.0
602,352,0.0
603,352,0.0
602,352,0.0
603,353,0.0
604,356,0.0
608,355,0.0
606,357,0.0
606,357,0.0
602,358,0.0
604,359,0.0
605,360,0.0
607,362,0.0
607,362,0.0
606,361,0.0
605,361,0.0
604,361,0.0
604,361,0.0
604,361,0.0
605,360,0.0
604,360,0.0
604,356,0.0
606,354,0.0
606,353,0.0
605,347,0.0
604,345,0.0
604,343,0.0
604,341,0.0
604,340,0.0
608,333,0.0
605,337,0.0
603,340,0.0
603,344,0.0
605,344,0.0
604,344,0.0
606,342,0.0
605,342,0.0
606,339,0.0
612,329,0.0
609,331,0.0
606,333,0.0
607,332,0.0
606,336,0.0
609,334,0.0
610,328,0.0
610,327,0.0
614,321,0.0
615,319,0.0
615,318,0.0
612,321,0.0
607,329,0.0
609,328,0.0
607,333,0.0
606,333,0.0
606,334,0.0
605,332,0.0
605,332,0.0
606,331,0.0
607,332,0.0
612,326,0.0
614,328,0.0
609,331,0.0
611,334,0.0
608,334,0.0
611,328,0.0
611,327,0.0
613,324,0.0
611,323,0.0
610,323,0.0
609,324,0.0
605,328,0.0
608,328,0.0
607,328,0.0
608,329,0.0
607,328,0.0
606,329,0.0
607,328,0.0
608,327,0.0
607,325,0.0
607,324,0.0
608,321,0.0
608,320,0.0
496,253,0.0
498,255,0.0
498,257,0.0
499,258,0.0
499,258,0.0
499,258,0.0
500,257,0.0
501,258,0.0
501,257,0.0
500,257,0.0
500,257,0.0
501,257,0.0
501,256,0.0
501,256,0.0
502,256,0.0
502,256,0.0
502,256,0.0
502,255,0.0
501,255,0.0
501,254,0.0
500,252,0.0
500,251,0.0
502,247,0.0
502,247,0.0
503,246,0.0
502,246,0.0
503,246,0.0
502,247,0.0
502,247,0.0
502,248,0.0
501,248,0.0
501,247,0.0
500,248,0.0
499,247,0.0
499,248,0.0
499,248,0.0
499,248,0.0
498,250,0.0
499,251,0.0
499,254,0.0
498,258,0.0
498,258,0.0
499,259,0.0
497,267,0.0
497,268,0.0
498,269,0.0
490,276,0.0
489,279,0.0
488,280,0.0
487,279,0.0
488,279,0.0
489,278,0.0
491,277,0.0
491,276,0.0
491,277,0.0
491,272,0.0
490,271,0.0
491,271,0.0
492,272,0.0
492,270,0.0
491,269,0.0
492,269,0.0
528,294,0.0
528,296,0.0
529,296,0.0
529,296,0.0
529,296,0.0
529,296,0.0
529,297,0.0
529,297,0.0
529,297,0.0
529,297,0.0
529,297,0.0
529,297,0.0
529,297,0.0
529,296,0.0
529,296,0.0
529,296,0.0
529,296,0.0
529,296,0.0
529,296,0.0
529,296,0.0
528,296,0.0
529,296,0.0
529,296,0.0
529,296,0.0
529,296,0.0
529,296,0.0
529,296,0.0
529,296,0.0
529,296,0.0
529,296,0.0
529,296,0.0
529,296,0.0
529,297,0.0
529,296,0.0
528,298,0.0
528,299,0.0
529,295,0.0
529,295,0.0
529,295,0.0
528,296,0.0
528,296,0.0
528,296,0.0
527,296,0.0
526,296,0.0
524,296,0.0
523,295,0.0
521,294,0.0
521,296,0.0
521,295,0.0
520,292,0.0
521,293,0.0
520,292,0.0
521,291,0.0
521,291,0.0
521,291,0.0
522,291,0.0
523,290,0.0
523,290,0.0
523,290,0.0
524,291,0.0
524,291,0.0
524,291,0.0
524,291,0.0
524,291,0.0
524,291,0.0
524,291,0.0
524,291,0.0
524,291,0.0
524,291,0.0
524,291,0.0
525,290,0.0
525,290,0.0
525,290,0.0
524,290,0.0
524,290,0.0
524,291,0.0
524,291,0.0
524,290,0.0
524,290,0.0
524,290,0.0
524,291,0.0
524,290,0.0
524,291,0.0
524,291,0.0
523,290,0.0
522,294,0.0
523,305,0.0
522,304,0.0
522,303,0.0
524,322,0.0
545,339,0.0
547,344,0.0
552,345,0.0
554,346,0.0
555,346,0.0
554,347,0.0
555,347,0.0
555,347,0.0
555,347,0.0
555,347,0.0
555,351,0.0
559,352,0.0
559,352,0.0
578,349,0.0
593,347,0.0
603,342,0.0
603,341,0.0
603,341,0.0
576,346,0.0
543,354,0.0
533,354,0.0
530,352,0.0
529,352,0.0
528,353,0.0
530,354,0.0
535,354,0.0
535,352,0.0
535,355,0.0
534,355,0.0
535,356,0.0
534,354,0.0
536,357,0.0
536,355,0.0
537,359,0.0
538,360,0.0
539,359,0.0
539,359,0.0
537,357,0.0
536,354,0.0
535,353,0.0
536,349,0.0
536,349,0.0
349,369,0.0
350,369,0.0
350,368,0.0
350,369,0.0
351,369,0.0
351,370,0.0
