group_id,Time (s),difference
119,Reach ,0.3361191749572754
120,Grasp ,0.6700727939605713
121,Reach ,0.2850048542022705
122,Realese,0.5113623142242503
123,idle,0.2528426647186208
124,Realese,0.08493947982788086
125,Position,0.803215742111206
126,Move,0.19720077514647727
127,Grasp ,0.3622241020202708
128,Move,0.10752415657043457
129,Grasp ,0.3191843032836914
130,Reach ,0.08183789253234863
131,Grasp ,0.2003483772277903
132,Move,0.8580849170684743
133,Reach ,0.29624009132385254
134,Grasp ,0.2028954029083252
135,Reach ,0.07322812080383301
136,Move,1.3584971427917552
137,Grasp ,0.639289617538445
138,Move,1.0629584789276123
139,Grasp ,0.9337961673736572
140,idle,0.41021180152893066
141,Grasp ,0.3173830509185791
142,Reach ,0.09541106224060059
143,Realese,0.0850975513458252
144,Reach ,0.0828542709350586
145,Realese,0.08637166023254395
146,idle,0.08889174461364746
147,Reach ,0.06823587417602539
148,Realese,0.11612200736999512
149,Reach ,0.16811633110046387
150,Grasp ,0.2979409694671631
151,Reach ,0.3503000736236572
152,Realese,0.1483156681060791
153,Position,0.09006905555725098
154,Realese,0.0967717170715332
155,Grasp ,0.26905059814453125
156,Reach ,0.16382956504821777
157,Grasp ,0.48543715476989746
158,Move,0.12111878395080566
159,Grasp ,0.21057629585266113
160,Realese,0.2958989143371582
161,Move,0.0016112327575683594
162,Realese,0.10254383087158203
163,Position,1.62506103515625
164,Reach ,0.11369633674621582
165,idle,0.12289190292358398
166,Position,0.6517770290374756
167,Realese,0.19513678550720215
168,Reach ,0.21670818328857422
169,Grasp ,0.2635164260864258
170,Realese,0.5221192836761475
171,Position,0.6358969211578369
172,Realese,0.19658136367797852
173,idle,0.1047048568725586
174,Reach ,0.1871650218963623
175,Realese,0.1732182502746582
176,Position,0.10187363624572754
177,Realese,0.09120821952819824
178,Position,0.3010101318359375
179,Realese,0.26456499099731445
180,Grasp ,0.21580123901367188
181,Realese,0.055708885192871094
182,Grasp ,0.10835647583007812
183,Position,0.09166836738586426
184,Realese,0.06416201591491699
185,Reach ,0.10325098037719727
186,Realese,0.16704869270324707
187,Reach ,0.5027976036071777
188,Grasp ,0.10032033920288086
189,Realese,0.139418363571167
190,Position,0.5073063373565674
191,Realese,0.44277310371398926
192,Position,0.18333101272583008
193,Realese,0.4566478729248047
194,Reach ,0.8960018157958984
195,Realese,0.2021787166595459
196,idle,0.10396242141723633
197,Realese,0.4755828380584717
198,Grasp ,0.09140443801879883
199,Realese,0.11118030548095703
200,Position,0.282818078994751
201,Realese,0.10265302658081055
202,idle,0.5287365913391113
203,Grasp ,0.08638787269592285
204,Realese,0.6966052055358887
205,Reach ,0.10872960090637207
206,Realese,0.12566089630126953
207,Position,0.11533570289611816
208,Realese,0.23169898986816406
209,Position,0.6785194873809814
210,Grasp ,0.31827235221862793
211,Position,0.17259502410888672
212,Grasp ,1.2082650661468506
213,Realese,0.15918540954589844
214,Reach ,1.1523044109344482
215,Realese,0.3701760768890381
216,Grasp ,0.09243083000183105
217,Realese,0.19408702850341797
218,Position,1.4582128524780273
219,Grasp ,0.16417813301086426
220,Realese,0.16634035110473633
221,Grasp ,0.10038471221923828
222,Position,1.0285592079162598
223,Realese,0.08748793601989746
224,Position,0.11055994033813477
225,Grasp ,0.0956268310546875
226,Position,0.2493586540222168
227,Grasp ,0.09523224830627441
228,Realese,0.5425639152526855
229,Reach ,0.18880605697631836
230,Position,0.30562520027160645
231,Grasp ,0.2010054588317871
232,Position,1.8006656169891357
233,Realese,0.18738675117491255
234,Position,1.2517881393432901
235,Realese,0.10019826889035244
236,idle,0.18608355522155762
237,Position,0.5848314762115621
238,idle,0.09911990165710449
239,Position,0.43331050872801313
240,Realese,0.30968523025512695
241,Position,0.40315747261047363
242,Reach ,0.11955499649049273
243,Realese,0.1065371036529541
244,Reach ,0.5144608020782329
245,Grasp ,0.09897637367248535
246,Reach ,0.2073960304260396
247,idle,0.24818181991575727
248,Realese,0.20492839813233843
249,Position,0.18116378784178266
250,Realese,0.33431053161622515
251,idle,0.42499423027037153
252,Reach ,0.09838271141052246
253,Realese,0.44728970527650347
254,Reach ,0.23603415489198198
255,Realese,1.040610074996934
256,Reach ,1.031531810760498
257,Realese,0.22304677963256836
258,idle,0.11001420021055708
259,Realese,0.11634850502015581
260,idle,0.2265338897705078
261,Position,0.11198949813841352
262,Grasp ,0.30201125144959917
263,Realese,1.4491524696350098
264,Reach ,1.8593165874481201
265,idle,0.08837151527404785
266,Realese,0.47833824157714844
267,Position,0.8059577941894531
268,Realese,0.13797760009767046
269,Reach ,0.12415337562559614
270,Realese,0.30983424186707964
271,Grasp ,0.17566633224485884
272,Realese,0.14272618293762207
273,Grasp ,0.14586663246156206
274,Realese,0.0712764263152934
275,Grasp ,0.2757449150085449
276,Realese,0.06313347816467285
277,Grasp ,0.15243124961853027
278,Position,0.17465925216674805
279,Grasp ,0.09399271011352539
280,Realese,0.06654882431030273
281,Reach ,0.33978915214537153
282,Grasp ,1.0901899337768697
283,Reach ,0.14594316482543945
284,Realese,0.16037964820861816
285,Grasp ,0.1659429073333598
286,Realese,0.3319380283355997
287,Grasp ,0.06907939910888672
288,Realese,0.09959363937375088
289,Grasp ,0.09568476676942339
290,Position,0.07613062858581543
291,Grasp ,0.10656237602233887
292,Position,0.7797973155975484
293,Realese,0.08850836753843794
294,Position,0.5414988994598389
295,Realese,0.10822319984436035
296,Position,0.07443737983703613
297,Realese,0.2045910358428813
298,Position,0.8631417751312398
299,Realese,0.19475030899047852
300,Position,0.10539913177490234
301,Realese,0.7393660545348979
302,Position,0.8626458644867085
303,Grasp ,0.19963550567625532
304,Position,0.11460256576539507
305,Grasp ,0.47216010093688965
306,Reach ,0.2912886142730713
307,idle,0.1144704818725586
308,Move,0.10407757759094238
309,Reach ,0.2011840343475484
310,Move,0.46907925605771084
311,Grasp ,0.10489654541015625
312,Position,0.41414618492129307
313,Realese,0.3186514377593994
314,idle,0.10124087333677778
315,Realese,0.18973875045777788
316,Position,0.09631919860839844
317,Move,0.9060411453246786
318,Grasp ,0.8552849292755269
319,Move,0.20212483406066895
320,Grasp ,0.3756251335144043
321,Realese,0.1015634536743164
322,Position,0.09317779541017046
323,Reach ,0.2368168830871582
324,Grasp ,0.2593698501586772
325,Reach ,0.10635805130003462
326,Realese,0.1623668670654439
327,idle,0.12629938125610352
328,Reach ,0.10710716247557173
329,Realese,0.09506773948670855
330,Grasp ,0.09779047966003418
331,Realese,0.16498970985412598
332,Reach ,0.1131742000579834
333,Grasp ,0.751375675201416
334,Move,0.27472972869873047
335,Grasp ,0.15682077407836914
336,Move,0.17783761024475098
337,Reach ,0.32402873039244184
338,Grasp ,0.100355386734023
339,Reach ,0.23969292640686035
340,Realese,0.11115241050720215
341,idle,0.09936237335203657
342,Grasp ,0.547236442565918
343,Realese,0.6326613426208638
344,Grasp ,0.08489608764648438
345,Position,1.2147014141082764
346,Move,0.20809698104858398
347,Position,0.10194730758666992
348,Realese,0.5822629928588867
349,Position,0.10746073722839355
350,Realese,1.0090277194976807
351,Grasp ,0.277921199798584
352,Reach ,0.27067112922668457
353,Realese,0.11062955856323242
354,Grasp ,0.11445069313049316
355,Realese,0.09523367881774902
356,Reach ,0.0869903564453125
357,Grasp ,0.3232700824737549
358,idle,0.21753430366516113
359,Realese,0.2210550308227539
360,Grasp ,0.20641756057739258
361,idle,0.08778905868530273
362,Realese,0.1988661289215088
363,Grasp ,0.1038353443145752
364,Reach ,0.11378765106201172
365,Realese,0.3575735092163086
366,Position,0.19105219841003418
367,Realese,0.2427370548248291
368,Reach ,0.278104305267334
369,idle,0.33224964141845703
370,Reach ,0.10904479026794434
371,idle,0.08901739120483398
372,Reach ,0.07680463790893555
373,idle,0.3473789691925049
374,Reach ,0.09180307388305664
375,Realese,0.07794904708862305
376,idle,0.35190391540527344
377,Reach ,0.44531965255737305
378,idle,0.18280339241027832
379,Realese,0.10277104377746582
380,Reach ,0.08424544334411621
381,Grasp ,0.07126593589782715
382,Position,0.3102226257324219
383,Realese,0.10903406143188477
384,Grasp ,0.27304935455322266
385,Position,0.4478471279144287
386,Grasp ,0.0880281925201416
387,Position,0.1388242244720459
388,Grasp ,0.5266718864440918
389,Realese,2.3800981044769287
390,Position,1.4680395126342773
391,Realese,0.228407621383667
392,Grasp ,0.26574206352233887
393,Realese,0.8300487995147705
394,Grasp ,0.49929356575012207
395,Position,0.3669276237487793
396,Realese,0.37457776069641113
397,Reach ,0.17660069465637207
398,idle,0.08863425254821777
399,Reach ,0.6834416389465332
400,Realese,0.08681130409240723
401,Grasp ,0.7840147018432617
402,Position,1.2463328838348389
403,Realese,0.29083681106567383
404,Reach ,0.5608525276184082
405,Grasp ,0.8624415397644043
406,Position,0.1589665412902832
407,Grasp ,0.11457157135009766
408,Realese,0.17937707901000977
409,Grasp ,0.20809626579284668
410,Realese,0.21216964721679688
411,Reach ,0.22826242446899414
412,Realese,0.11044979095458984
413,idle,0.09229087829589844
414,Position,0.2084965705871582
415,Move,0.6120762825012207
416,Grasp ,0.24956345558166504
417,Realese,0.29931068420410156
418,Move,0.0
419,Grasp ,0.19018101692199707
420,Move,0.9128820896148682
421,Grasp ,0.14418578147888184
422,Reach ,0.14716696739196777
423,Move,0.6829056739807129
424,Reach ,1.7413294315338135
425,Grasp ,0.11416745185852051
426,Reach ,0.08915090560913086
427,Grasp ,0.1433854103088379
428,Realese,0.12909984588623047
429,Position,0.33942341804504395
430,Grasp ,0.10192179679870605
431,Move,0.11247539520263672
432,Reach ,0.15722060203552246
433,Move,0.0010561943054199219
434,Grasp ,0.2154073715209961
435,Reach ,0.21105623245239258
436,Position,1.381174087524414
437,idle,0.1063690185546875
438,Realese,0.22779273986816406
439,idle,0.10789346694946289
440,Reach ,0.9732911586761475
441,idle,0.5439515113830566
442,Reach ,0.3638296127319336
443,idle,0.11888980865478516
444,Position,0.08783841133117676
445,Realese,0.653545618057251
446,Position,0.08954071998596191
447,Grasp ,1.0222833156585693
448,Realese,1.1270582675933838
449,idle,0.09640789031982422
450,Reach ,0.06642842292785645
451,Realese,0.2715601921081543
452,Position,1.6899235248565674
453,Grasp ,0.15986418724060059
454,Position,0.8117811679840088
455,Realese,0.10333538055419922
456,Grasp ,0.10426878929138184
457,Reach ,0.10202193260192871
458,Grasp ,0.0991353988647461
459,Reach ,0.2986328601837158
460,Grasp ,0.7933619022369385
461,Reach ,0.0661478042602539
462,Realese,0.2393829822539999
463,Grasp ,0.7872276306152628
464,Position,1.6729836463928223
465,Realese,0.568312406539917
466,Position,0.11441731452941895
467,Realese,0.08534669876098633
468,Position,0.42160892486572266
469,Realese,0.14708995819091797
470,Position,0.2685856819152832
471,Realese,0.06367754936218262
472,Position,0.4280107021331787
473,Realese,0.44231629371643066
474,Position,1.2491734027862549
475,Reach ,0.08164644241330166
476,Grasp ,0.05363702774050694
477,idle,0.20219159126281738
478,Grasp ,0.2215883731842041
479,idle,0.08827280998227138
480,Reach ,0.09732890129092198
481,Grasp ,0.21553659439086914
482,Reach ,0.35753631591799717
483,Grasp ,0.1626758575439169
484,Reach ,0.07800960540771484
485,Realese,0.08665871620178223
486,Position,0.08417272567749023
487,Move,1.146894931793213
488,Grasp ,0.40187811851501465
489,Move,0.831885576248169
490,Grasp ,0.10034441947937012
491,Move,0.5001201629638672
492,Grasp ,0.09851622581481934
493,Move,0.0015277862548543908
494,Grasp ,0.3920407295227335
495,Position,0.19319987297058105
496,Realese,0.1188054084777832
497,Grasp ,2.0621678829193115
498,idle,0.19022130966186523
499,Grasp ,0.10730981826776542
500,Move,0.11596417427068673
501,Grasp ,0.08736228942868252
502,Move,0.10246133804324131
503,Reach ,0.3712015151977539
504,Realese,0.10056519508361816
505,Grasp ,0.22004055976870518
506,Realese,0.4456634521484375
507,Position,0.09315013885492363
508,Reach ,0.2284667491913126
509,Realese,0.27832627296447754
510,Grasp ,0.1182889938354208
511,Position,1.1327753067016602
512,Grasp ,0.2225124835968586
513,Move,0.32267045974731445
514,Grasp ,0.29952764511102714
515,Move,0.47142720222473145
516,Grasp ,0.2822093963623331
517,Reach ,0.2050628662109375
518,Move,0.38470816612246495
519,Grasp ,0.37445092201227226
520,Move,0.9039273262023926
521,Realese,0.21027493476867676
522,Move,0.000986576080379109
523,Grasp ,0.3023922443389324
524,Realese,0.09217762947085362
525,Grasp ,1.716517686843872
526,Position,1.175841331481962
527,Realese,0.10389900207519531
528,Reach ,0.09201145172116298
529,Grasp ,0.31088781356811523
530,Reach ,0.09085202217102051
531,Realese,0.07563567161560059
532,Position,3.6062474250793457
533,Realese,0.45318317413327236
534,Position,0.11291027069094639
535,Realese,0.11409616470334072
536,Move,0.11774158477786045
537,Realese,0.1779310703277588
538,Move,0.0009975433349609375
539,Realese,0.812016487121582
540,Grasp ,0.6619899272918701
541,Realese,0.5317299365997314
542,Reach ,0.6571955680847168
543,Realese,0.5125877857208252
544,Grasp ,0.3128504753112509
545,Position,0.4454958438873575
546,idle,0.09511303901672363
547,Grasp ,0.3847730159759237
548,Realese,0.09275937080383301
549,Position,0.6435694694519327
550,Grasp ,0.09912562370294609
551,Realese,0.2561867237091633
552,idle,0.08980202674865723
553,Reach ,0.10863351821899414
554,Grasp ,0.19324731826782227
555,Position,0.5080132484436035
556,Reach ,0.3355543613433838
557,Grasp ,1.218552589416504
558,Realese,0.3473842144012451
559,Reach ,0.3684265613555908
560,Realese,0.45865845680236816
561,Reach ,0.5075585842132284
562,Grasp ,0.11786460876467686
563,Reach ,0.22281384468078613
564,Position,1.2924542427062988
565,Realese,0.1556403636932373
566,Position,1.707761287689209
567,Grasp ,0.2357935905456543
568,Realese,0.6713669300079061
569,Grasp ,0.15029835700991612
570,Realese,0.49367427825927734
571,Grasp ,0.7178940773010538
572,Position,0.4760944843291952
573,Realese,0.2918968200683594
574,Position,0.9197590351104736
575,Reach ,0.18755650520324707
576,Move,0.983005523681669
577,Grasp ,2.3095493316650106
578,Reach ,0.22726941108703613
579,Grasp ,0.09681010246276855
580,Reach ,0.21262764930725098
581,Realese,0.09364867210391026
582,Grasp ,0.12732768058774013
583,Position,0.6760904788970947
584,Grasp ,0.4386556148529053
585,Realese,0.152205228805542
586,Grasp ,0.1021127700805664
587,Realese,0.5129489898681925
588,Position,0.27659511566159267
589,Grasp ,0.3654832839965536
590,Realese,0.10588788986208897
591,Grasp ,0.3201181888580322
592,idle,0.18398594856262207
593,Realese,0.4391026496886923
594,idle,0.07564210891726475
595,Realese,0.18480610847475987
596,idle,0.06556296348568935
597,Move,0.15534520149230957
598,Grasp ,0.0010211467742919922
599,Position,0.0658900737762167
600,Grasp ,0.10586833953860264
601,idle,1.9278411865234375
602,Grasp ,0.1887192726135254
603,idle,0.09988951683044434
604,Grasp ,0.1830902099609375
605,idle,1.6458630561828897
606,Grasp ,1.2468492984771444
607,idle,0.10261893272399902
608,Reach ,0.2299957275390625
609,Grasp ,0.09884023666384678
610,Reach ,0.20352840423583984
611,Grasp ,0.12468671798703213
612,Reach ,0.08705496788027745
613,Grasp ,0.1076431274413494
614,Position,0.18449497222906075
615,Grasp ,0.24533963203427334
616,Position,4.560556173324585
617,Realese,0.49967527389526367
618,idle,0.26934003829956055
619,Reach ,0.6079483032226562
620,Grasp ,0.6571848392486572
621,Realese,0.18895125389104805
622,Reach ,0.11600780487054863
623,Move,0.17930006980895996
624,Position,0.6243460178375244
625,Realese,0.06815218925476074
626,idle,0.21154403686523438
627,Realese,0.42751646041867275
628,Position,0.24351525306707344
629,Realese,0.09896874427792568
630,Position,0.37996435165408116
631,Realese,0.10606551170343437
632,Move,0.28149867057800293
633,Position,0.6232051849365803
634,Realese,0.10558533668518066
635,Position,0.30005741119381923
636,Realese,0.08561682701107998
637,Grasp ,0.27462840080266915
638,Realese,0.23558616638180752
639,Position,3.0095996856689453
640,Realese,0.5097692012786865
641,Position,1.3881180286407186
642,Grasp ,0.27852797508239746
643,Position,0.3628964424133585
644,Grasp ,0.09523773193359375
645,Position,0.3301615715026571
646,Grasp ,0.1190009117126749
647,Position,0.11713671684265137
648,Grasp ,0.44469428062438965
649,Realese,2.0779154300689697
650,Reach ,0.3083333969116211
651,Position,1.7490508556365967
652,Realese,0.34555864334106445
653,Position,0.08476328849789638
654,Realese,0.1585161685944172
655,Position,0.6608819961547852
656,Realese,0.09712100028988857
657,idle,0.1694800853729248
658,Reach ,0.05453658103942871
659,Grasp ,0.40096402168273926
