Time (s),Output
Move,61.7453076839447
Move,61.84930205345154
Move,61.944146394729614
Move,62.01584601402283
Move,62.09084606170654
Move,62.18181300163269
Grasp ,62.27183938026428
Grasp ,62.48564434051514
Grasp ,62.58648157119751
Grasp ,62.685850858688354
Grasp ,62.75602173805237
Grasp ,62.84801983833313
Grasp ,62.939852237701416
Grasp ,63.04373049736023
Grasp ,63.11560916900635
idle,63.19981908798218
idle,63.28360915184021
idle,63.37524890899658
idle,63.45165967941284
idle,63.52582097053528
Grasp ,63.61280941963196
Grasp ,63.67584466934204
Grasp ,63.77918815612793
Grasp ,63.84320402145386
Reach ,63.93861508369446
Realese,64.02371263504028
Reach ,64.10656690597534
Realese,64.19293856620789
idle,64.28183031082153
Reach ,64.35006618499756
Realese,64.46618819236755
Reach ,64.54442167282104
Reach ,64.63430452346802
Grasp ,64.83046793937683
Grasp ,64.93224549293518
Reach ,65.00743508338928
Reach ,65.10069131851196
Reach ,65.20443677902222
Reach ,65.28254556655884
Realese,65.35297727584839
Realese,65.43086123466492
Position,65.52093029022217
Realese,65.6177020072937
Grasp ,65.79924130439758
Grasp ,65.88675260543823
Reach ,65.97849035263062
Reach ,66.05058217048645
Grasp ,66.10188102722168
Grasp ,66.20666146278381
Grasp ,66.28176879882812
Grasp ,66.36040925979614
Grasp ,66.43561029434204
Grasp ,66.43661856651306
Grasp ,66.53601932525635
Move,66.65713810920715
Grasp ,66.6581621170044
Grasp ,66.75734853744507
Grasp ,66.86771440505981
Realese,67.06101131439209
Realese,67.16361331939697
Move,67.16522455215454
Realese,67.26776838302612
Position,67.36499619483948
Position,67.49315643310547
Position,67.58643078804016
Position,67.68423438072205
Position,67.76776838302612
Position,67.85987329483032
Position,68.01183485984802
Position,68.084965467453
Position,68.22145652770996
Position,68.34414196014404
Position,68.46462726593018
Position,68.6398572921753
Position,68.7101378440857
Position,68.89282941818237
Reach ,69.00652575492859
idle,69.12941765785217
Position,69.25821447372437
Position,69.378178358078
Position,69.53691792488098
Position,69.61851358413696
Position,69.78119468688965
Realese,69.97633147239685
Reach ,70.08729147911072
Reach ,70.19303965568542
Grasp ,70.45655608177185
Realese,70.5735456943512
Realese,70.68092560768127
Realese,70.77793574333191
Realese,70.8671281337738
Realese,70.978675365448
Position,71.08221673965454
Position,71.19694924354553
Position,71.2850251197815
Position,71.39180493354797
Position,71.50848650932312
Position,71.61457228660583
Realese,71.72018241882324
Realese,71.81115365028381
idle,71.91585850715637
Reach ,71.99225497245789
Reach ,72.10302352905273
Realese,72.18730330467224
Realese,72.27624177932739
Position,72.37811541557312
Realese,72.46932363510132
Position,72.56835389137268
Position,72.6618185043335
Position,72.77033376693726
Realese,72.85591697692871
Realese,72.940603017807
Realese,73.03489875793457
Grasp ,73.25069999694824
Realese,73.30640888214111
Grasp ,73.41476535797119
Position,73.50643372535706
Realese,73.57059574127197
Reach ,73.67384672164917
Realese,73.74518394470215
Realese,73.84089541435242
Reach ,74.04061460494995
Reach ,74.23687314987183
Reach ,74.3436930179596
Grasp ,74.44401335716248
Realese,74.51645088195801
Realese,74.58343172073364
Position,74.67706799507141
Position,74.77192521095276
Position,74.85519647598267
Position,74.94461226463318
Position,75.00330018997192
Position,75.09073805809021
Realese,75.27124452590942
Realese,75.35385394096375
Realese,75.5335111618042
Position,75.63643383979797
Position,75.71684217453003
Realese,75.9010009765625
Realese,75.98512005805969
Realese,76.08968615531921
Realese,76.17349004745483
Reach ,76.85037398338318
Reach ,77.06949186325073
Realese,77.27167057991028
idle,77.37563300132751
Realese,77.47118616104126
Realese,77.59159755706787
Realese,77.7334132194519
Realese,77.85121583938599
Grasp ,77.94262027740479
Realese,78.05380058288574
Position,78.3366186618805
Realese,78.4392716884613
idle,78.54409790039062
idle,78.65698337554932
idle,78.74919104576111
