Time (s),Output
Move,18.11343479156494
Move,18.18007230758667
Move,18.248504400253296
Move,18.31847882270813
Move,18.370537996292114
Move,18.43835163116455
Move,18.506332635879517
Reach ,18.576587915420532
Move,18.647000074386597
Move,18.70916748046875
Move,18.77994203567505
Move,18.837799072265625
Move,18.927010536193848
Move,19.01012897491455
Reach ,19.07951045036316
Reach ,19.140263080596924
Grasp ,19.140767097473145
Reach ,19.200369596481323
Reach ,19.27398657798767
Reach ,19.27398657798767
Position,19.345760583877563
Reach ,19.346765756607056
Position,19.429975509643555
Reach ,19.429975509643555
Position,19.504582166671753
Reach ,19.504582166671753
Reach ,19.57906222343445
Reach ,19.57906222343445
Position,19.643792152404785
Reach ,19.643792152404785
Position,19.72744107246399
Reach ,19.728439569473267
Position,19.8053035736084
Reach ,19.8053035736084
Position,19.868807315826416
Reach ,19.869312047958374
Reach ,19.921467304229736
Reach ,19.921467304229736
Position,19.974292755126953
Reach ,19.974796056747437
Position,20.0442852973938
Reach ,20.0442852973938
Position,20.12006640434265
Reach ,20.12006640434265
Position,20.173558712005615
Reach ,20.173558712005615
Reach ,20.26007652282715
Reach ,20.26107621192932
Move,20.332475900650024
Reach ,20.335480451583862
Release,20.401037454605103
Reach ,20.401037454605103
Position,20.47614359855652
Reach ,20.478405475616455
Position,20.56519365310669
Reach ,20.566176414489746
Position,20.630590677261353
Reach ,20.63162851333618
Position,20.705288410186768
Reach ,20.705288410186768
Position,20.78165888786316
Reach ,20.78165888786316
Position,20.85082769393921
Position,20.91794490814209
Position,20.98869228363037
Position,21.063153505325317
Position,21.140195846557617
Position,21.212980270385742
Position,21.295928716659546
Position,21.36530590057373
Position,21.436843395233154
Position,21.498846769332886
Position,21.57472014427185
Position,21.6463565826416
Position,21.709774017333984
Position,21.773926258087158
Position,21.83781147003174
Release,21.917681217193604
Release,21.993141174316406
idle,22.07258439064026
Reach ,22.14624333381653
Reach ,22.23326086997986
Reach ,22.30224585533142
Reach ,22.3708598613739
Reach ,22.44587016105652
Reach ,22.528342485427856
Release,22.597315549850464
Reach ,22.66929006576538
Move,22.73680830001831
Release,22.80293035507202
Reach ,22.877199172973633
Release,22.942266941070557
Position,23.019219875335693
Position,23.082401037216187
Position,23.144572734832764
Position,23.206329584121704
Position,23.279422998428345
Position,23.347251892089844
Position,23.41167664527893
Position,23.47642731666565
Position,23.54913330078125
Position,23.61881446838379
Position,23.69985294342041
Position,23.766944646835327
Position,23.830653190612793
Position,23.905439853668213
Position,23.967869758605957
Position,24.03238010406494
Position,24.1033673286438
Position,24.1736741065979
Position,24.23769736289978
Position,24.324429273605347
Position,24.39121675491333
Position,24.464040517807007
Position,24.535462617874146
Position,24.597861289978027
Position,24.671923637390137
Position,24.726539850234985
Position,24.80245351791382
Position,24.879603385925293
Position,24.943493604660034
Position,25.01357913017273
Position,25.0677170753479
Position,25.141252756118774
Position,25.215859174728394
Position,25.26993989944458
Position,25.35945963859558
Position,25.4209566116333
Position,25.484143257141113
Position,25.552410364151
Position,25.63613772392273
Position,25.702229738235474
Position,25.764577388763428
Position,25.83256959915161
Position,25.90687370300293
Reach ,25.97091054916382
Reach ,26.041397094726562
Position,26.114149570465088
Position,27.1682391166687
Position,27.222175121307373
Position,27.30845808982849
Position,27.391900539398193
Position,27.486541748046875
Position,27.56096887588501
Position,27.644192218780518
Position,27.714398860931396
Reach ,27.775766134262085
Reach ,27.843807697296143
Move,27.909046173095703
Grasp ,27.983011484146118
Move,28.034390926361084
Grasp ,28.117852926254272
Move,28.185011625289917
Move,28.254576444625854
Reach ,28.332275390625
Reach ,28.41126322746277
Reach ,28.489025354385376
Reach ,28.559348583221436
Reach ,28.630927324295044
Reach ,28.706621408462524
Reach ,28.775261402130127
Reach ,28.841506958007812
Position,28.905762195587158
Position,28.98004937171936
Position,29.053979635238647
Position,29.131012678146362
Position,29.201578855514526
Position,29.26586103439331
Position,29.338746547698975
Position,29.398082494735718
Position,29.47536015510559
Position,29.56073021888733
Position,29.635468006134033
Position,29.707401275634766
Position,29.78027892112732
Position,29.854777097702026
Position,29.904825925827026
Position,29.977193355560303
Position,30.050527572631836
Position,30.124666929244995
Position,30.20703125
Reach ,30.27206540107727
Reach ,30.338213443756104
Release,30.411693811416626
Position,30.48927116394043
Position,30.54237198829651
Position,30.606329679489136
Position,30.676301956176758
Position,30.73426389694214
Position,30.805007457733154
Position,30.86816143989563
Position,30.920371770858765
Position,30.99230980873108
Position,31.055058479309082
Position,31.12566304206848
Position,31.198164463043213
Position,31.26916003227234
Position,31.33924174308777
Position,31.413103580474854
Position,31.547439575195312
Position,31.62533187866211
Position,31.698349952697754
Position,31.77137851715088
Position,31.848581790924072
Position,31.899898767471313
Position,31.978368759155273
Position,32.050447940826416
Position,32.12245535850525
Position,32.188973903656006
Position,32.26290225982666
