group_id,Time (s),difference
1,Release,0.65154
2,Position,4.269452095031738
3,Release,0.066680908203125
4,Position,0.07444047927856268
5,Release,0.07132792472839711
6,Reach ,0.14190745353698553
7,Grasp ,0.1508481502532959
8,Position,0.06849503517150879
9,Grasp ,0.06956768035888672
10,Reach ,0.2550652027130127
11,Position,0.23152971267700195
12,Release,0.20760321617126465
13,Reach ,0.06503009796142578
14,Release,0.6284699440002441
15,Reach ,0.1422288417816162
16,Grasp ,0.17392635345458984
17,Position,0.07621097564697266
18,Move,0.6097085475921666
19,Reach ,0.07025527954100852
20,Move,0.4335410594940221
21,Reach ,0.13013410568237305
22,Grasp ,0.0005040168762207031
23,Reach ,0.13321948051452637
24,Position,0.07177400588989258
25,Reach ,0.0010051727294921875
26,Position,0.08320975303649902
27,Reach ,0.0
28,Position,0.0746066570282018
29,Reach ,0.07448005676269176
30,Position,0.06472992897033691
31,Reach ,0.0
32,Position,0.0836489200592041
33,Reach ,0.0009984970092773438
34,Position,0.07686400413513184
35,Reach ,0.0
36,Position,0.06350374221801758
37,Reach ,0.05265998840332031
38,Position,0.05282545089722035
39,Reach ,0.0005033016204833984
40,Position,0.06948924064635875
41,Reach ,0.0
42,Position,0.07578110694885254
43,Reach ,0.0
44,Position,0.053492307662960314
45,Reach ,0.08751749992370961
46,Move,0.07139968872070312
47,Reach ,0.0030045509338378906
48,Release,0.06555700302124023
49,Reach ,0.0
50,Position,0.07510614395141602
51,Reach ,0.0022618770599329707
52,Position,0.08678817749023793
53,Reach ,0.000982761383053088
54,Position,0.06441426277161355
55,Reach ,0.0010378360748255488
56,Position,0.07365989685058594
57,Reach ,0.0
58,Position,0.0763704776763916
59,Reach ,0.0
60,Position,1.056152582168579
61,Release,0.15532970428466797
62,idle,0.07944321632385254
63,Reach ,0.45575809478759766
64,Release,0.06897306442260742
65,Reach ,0.07197451591491699
66,Move,0.06751823425292969
67,Release,0.06612205505371094
68,Reach ,0.07426881790161488
69,Release,0.06506776809692383
70,Position,2.9646067619323695
71,Reach ,0.13452339172362926
72,Position,1.673001766204841
73,Reach ,0.12940883636474254
74,Move,0.06523847579956055
75,Grasp ,0.07396531105041859
76,Move,0.05137944221496227
77,Grasp ,0.08346199989318848
78,Move,0.13672351837157848
79,Reach ,0.586930513381958
80,Position,1.365524291992191
81,Reach ,0.13118219375610352
82,Release,0.07348036766051891
83,Position,2.553724050521854
84,Reach ,1.2430052757263184
85,Grasp ,0.06944489479064941
86,Move,0.06466221809387918
87,Release,0.27158212661742454
88,Reach ,0.8811824321746826
89,Move,0.0720221996307373
90,Release,0.5059843063354492
91,Position,1.1416327953338623
92,Release,0.14197087287902832
93,Position,0.07785201072692871
94,Release,0.5625612735748291
95,Position,0.9363422393798828
96,Move,0.06696510314941406
97,Release,0.07320880889892578
98,Reach ,0.366044282913208
99,Move,0.05822277069091086
100,Position,0.9555923938751292
101,Reach ,0.06287240982055664
102,Release,0.07177972793578391
103,Reach ,0.06700682640076394
104,Move,0.06530928611756082
105,Release,0.15815234184264426
106,Move,0.3506643772125244
107,Position,0.0782461166381907
108,Move,0.0817115306854177
109,Release,0.14541149139404297
110,Position,0.5431191921234202
111,Release,0.053700208663933324
112,Position,0.3692777156829834
113,Release,0.06377387046813965
114,Position,0.5093197822570801
