Time (s),Output
Reach ,77.00842452049255
Reach ,77.07727789878845
Reach ,77.15349888801575
Grasp ,77.2310881614685
Reach ,77.31011509895325
Grasp ,77.38997626304626
Reach ,77.49152827262878
Reach ,77.56672859191895
Grasp ,77.65915298461914
Grasp ,77.75474119186401
Grasp ,77.8480908870697
Grasp ,77.91921138763428
Grasp ,78.01394987106323
Grasp ,78.10363292694092
Grasp ,78.1936719417572
Grasp ,78.27744674682617
Position,78.37520551681519
Grasp ,78.47041654586792
Grasp ,78.55013942718506
Grasp ,78.63392329216003
Grasp ,78.725900888443
Grasp ,78.81104159355164
Grasp ,78.89778184890747
Position,78.98142981529236
Position,79.07252383232117
Position,79.16988277435303
Position,79.25964164733887
Position,79.33643054962158
Position,79.4393093585968
Position,79.52538251876831
Position,79.60205626487732
Position,79.71048545837402
Position,79.81108117103577
Grasp ,79.8864893913269
Grasp ,79.9781641960144
Grasp ,80.05045223236084
Grasp ,80.13454937934875
Grasp ,80.24134016036987
Grasp ,80.33523726463318
Grasp ,80.41184759140015
Grasp ,80.50498747825623
Grasp ,80.55965614318848
Grasp ,80.63541674613953
Grasp ,80.7221417427063
Reach ,80.81254649162292
Reach ,80.89398789405823
Reach ,80.98888850212097
Position,81.06414842605591
Position,81.15719175338745
Position,81.24434518814087
Position,81.32976531982422
Position,81.42328333854675
Position,81.50978541374207
Position,81.58352160453796
Position,81.67787027359009
Position,81.77804970741272
Position,81.86938381195068
Position,81.95247101783752
Position,82.02313923835754
Position,82.11712217330933
Position,82.20014595985413
Position,82.2766056060791
Position,82.3591570854187
Position,82.44183087348938
Position,82.5366063117981
Position,82.62306118011475
Position,82.70509219169617
Position,82.78179883956909
Position,82.89025783538818
Position,82.98670792579651
Reach ,83.0670599937439
Position,83.15773129463196
Position,83.24032187461853
Position,83.31539177894592
Position,83.40605664253235
Position,83.49871635437012
Position,83.5907211303711
Position,83.67281937599182
Position,83.7572729587555
Position,83.85991311073303
Position,83.91588854789734
Position,83.99921584129333
Position,84.08749604225159
Position,84.1847517490387
Position,84.26369881629944
Position,84.33339524269104
Position,84.42777180671692
Position,84.511314868927
Position,84.57639694213867
Position,84.65163946151733
Position,84.74598622322083
Position,84.84749722480774
Position,84.94240236282349
Position,85.02277994155884
Position,85.0915105342865
Position,85.20023322105408
Position,85.29005289077759
Position,85.40438103675842
Position,85.5041913986206
Position,85.59245777130127
Position,85.68976783752441
Position,85.78386211395264
Position,85.86233735084534
Position,85.92934250831604
Position,86.02709031105042
Position,86.11712193489075
Reach ,86.20401620864868
Release,86.28846859931946
Reach ,86.37194108963013
Reach ,86.42426609992981
Reach ,86.50251245498657
Reach ,86.59137177467346
Position,86.66275238990784
Position,86.7365288734436
Position,86.81384873390198
Position,86.90270900726318
Position,87.00339770317078
Position,87.09776782989502
Reach ,87.18332171440125
Reach ,87.25008630752563
Position,87.35184025764465
Reach ,87.42066931724548
Position,87.508864402771
Position,87.58593654632568
Position,87.66057634353638
Position,87.71951341629028
Position,87.8060212135315
Position,87.89502096176147
Release,87.98317861557007
Position,88.07902812957764
Position,88.16890907287598
Position,88.25188851356506
Grasp ,88.3293788433075
Grasp ,88.40364646911621
Grasp ,88.48694181442261
Grasp ,88.57646942138672
Reach ,88.74796962738037
Grasp ,88.82630896568298
Position,89.08248162269592
Position,89.15942645072937
Reach ,89.36651301383972
idle,89.55424308776855
idle,89.636559009552
idle,89.71652698516846
idle,89.78644442558289
Move,90.19418048858643
Grasp ,90.27517104148865
Position,90.35155081748962
Position,90.43757843971252
Position,90.53368544578552
Position,90.6173403263092
Position,90.68370819091797
Position,90.77165269851685
Position,90.84662532806396
Position,90.91490769386292
Position,91.01148080825806
Position,91.08867740631104
Position,91.17162895202637
Position,91.26696157455444
Position,91.34193873405457
Position,91.43013954162598
Position,91.51369333267212
Position,91.59218668937683
Position,91.67068672180176
Position,91.74421715736389
Position,91.81743121147156
Position,91.90509700775146
Position,91.97968578338623
Position,92.06310868263245
Position,92.16060829162598
Move,92.25335597991943
Move,92.33731603622437
Move,92.41919994354248
Move,92.4950783252716
Move,92.55836749076843
Move,92.64581513404846
Move,92.74125051498413
Move,92.82290887832642
Move,92.90999293327332
Move,93.01915717124939
Move,93.10346722602844
Move,93.18522834777832
Move,93.26243424415588
Move,93.33968710899353
Move,93.4111738204956
Move,93.49593567848206
Move,93.5724229812622
Move,93.64887928962708
Move,93.7370138168335
Move,93.81893801689148
Move,93.90239262580872
Grasp ,93.9959146976471
Grasp ,94.07005476951599
Grasp ,94.15245008468628
Grasp ,94.2413763999939
Grasp ,94.33253574371338
Grasp ,94.40108013153076
Move,94.49889326095581
Move,94.58297371864319
idle,94.76956939697266
Position,94.93619799613953
Position,95.02381992340088
Reach ,95.11066627502441
Reach ,95.18436622619629
Move,95.26970505714417
Move,95.36166644096375
Move,95.44246816635132
Grasp ,95.52274560928345
Grasp ,95.61260294914246
idle,95.68261361122131
Reach ,95.78203773498535
Reach ,95.85499310493469
idle,95.93236660957336
Move,96.03364610671997
Position,96.11553883552551
Move,97.44356369972229
Move,97.53484296798706
Position,97.75586223602295
Move,97.87967491149902
Move,98.02270817756653
Position,98.10516667366028
Position,98.10624361038208
Position,98.17374515533447
Position,98.17424941062927
Position,98.26133871078491
Position,98.34329676628113
idle,98.47180151939392
Position,98.47280430793762
Move,98.82146215438843
Grasp ,99.85644674301147
Release,100.38667488098145
Release,100.52153468132019
Release,100.63006114959717
Release,100.75537419319153
Release,100.83642530441284
Release,100.92737627029419
Move,101.96068239212036
Release,102.16289281845093
Release,102.25124096870422
Position,103.02844643592834
Position,103.12912774085999
Move,103.13011884689331
Position,103.22853302955627
Position,103.34184551239014
Position,103.45799016952515
Position,103.57500100135803
Position,103.66994524002075
Position,103.74754643440247
Position,103.86376285552979
Position,103.98262763023376
Reach ,104.12607908248901
Move,104.25202703475952
Move,104.25202703475952
Reach ,104.33116579055786
Reach ,104.4690945148468
Position,104.59275102615356
Position,104.71873593330383
Grasp ,105.0695629119873
Reach ,105.20094442367554
Reach ,105.31314587593079
Reach ,105.46780276298523
Reach ,105.57589983940125
Reach ,105.691415309906
Grasp ,105.82790350914001
idle,106.11192989349365
Grasp ,107.1735725402832
Reach ,107.3400456905365
Reach ,107.45833659172058
Reach ,107.59820342063904
Grasp ,108.38093614578247
Reach ,108.5040955543518
Grasp ,108.91483426094055
Grasp ,109.19528102874756
Grasp ,109.31699085235596
Grasp ,109.50341796875
Reach ,109.50441813468933
Move,109.86388349533081
Move,109.9993166923523
Move,110.10485696792603
Move,110.27156496047974
Move,110.41535139083862
Grasp ,110.50551795959473
Reach ,110.67524099349976
Position,110.82229256629944
Move,111.0103452205658
Move,111.13859057426453
Move,111.13958811759949
Move,111.25328350067139
Move,111.44615244865417
Move,111.57727718353271
Move,111.70146322250366
Move,111.84744334220886
Move,111.97354197502136
Move,112.09018754959106
Reach ,112.21271014213562
Reach ,112.35813999176025
Grasp ,112.58536720275879
Reach ,112.58658003807068
Move,112.82585525512695
Move,113.18497443199158
Reach ,113.18596601486206
Move,113.30860590934753
Move,113.47578430175781
Move,113.57107973098755
Reach ,113.7778651714325
Move,113.89537358283997
Move,114.05922222137451
Move,114.16425895690918
Release,114.26851606369019
Move,114.3987762928009
Move,114.49727082252502
Move,114.60329604148865
Move,114.72590398788452
Move,114.84579825401306
Move,114.9868004322052
Move,115.08182454109192
Move,115.1982069015503
Move,115.30270576477051
Move,115.37883424758911
Move,115.51717448234558
Move,115.62639570236206
Position,115.74485468864441
Position,115.85375690460205
Position,115.94604754447937
Position,116.0341374874115
Position,116.14319515228271
Move,116.24253535270691
Move,116.34526300430298
Move,116.43779158592224
Position,116.5220775604248
Move,116.61477851867676
Move,116.69442987442017
Move,116.78788995742798
Move,116.86205005645752
Move,116.96218872070312
Position,117.04215288162231
Position,117.13781476020813
Position,117.21186804771423
Position,117.29101920127869
Position,117.35000109672546
Position,117.44596266746521
Position,117.54866766929626
Position,117.62769341468811
Position,117.73807287216187
Position,117.82853293418884
Position,117.93786358833313
Position,118.05957555770874
Position,118.15348720550537
Move,118.25463914871216
Position,118.35397434234619
Position,118.47685074806213
Position,118.57722401618958
Position,118.67303109169006
Position,118.77983498573303
Reach ,118.89033579826355
Reach ,118.98641562461853
Position,119.08842134475708
Position,119.20199918746948
Position,119.31303429603577
Position,119.38826131820679
Position,119.46622633934021
Position,119.57099795341492
Position,119.69278621673584
Position,119.80321884155273
Position,119.90677404403687
Position,119.99076652526855
Position,120.13000917434692
idle,120.27781009674072
Reach ,120.40773129463196
Move,120.55575847625732
Grasp ,120.6956045627594
Position,120.8275830745697
Move,120.99173164367676
Position,121.1948893070221
Position,121.77189588546753
Position,121.9066686630249
Position,122.05055451393127
Position,122.16371583938599
Grasp ,122.29961037635803
Reach ,122.41099834442139
Release,122.55330181121826
Position,122.66077852249146
Position,122.77421808242798
Position,122.9246072769165
Release,123.06648635864258
idle,123.18066334724426
Release,123.29002237319946
Release,123.41472148895264
Release,123.52993083000183
Release,123.66496706008911
Release,123.8260440826416
Move,123.95930194854736
Release,123.9615569114685
Grasp ,124.10386514663696
Release,124.10494589805603
Grasp ,124.23960995674133
Release,124.24078297615051
Move,124.38332104682922
Release,124.38558864593506
Release,124.48103547096252
Position,124.62821960449219
Position,124.7619354724884
Position,124.87907409667969
Position,125.04642748832703
Position,125.17922377586365
Position,125.31099653244019
Position,125.44796633720398
Position,125.59058833122253
Position,125.7094624042511
Position,125.83279228210449
Position,125.93749070167542
idle,126.05996370315552
Release,127.80252432823181
Move,127.80355620384216
Release,127.9502809047699
Release,128.05447626113892
Release,128.1847460269928
Release,128.3157410621643
Release,128.44955110549927
Position,128.54219460487366
Move,129.72312235832214
Move,129.81736636161804
Move,129.9360740184784
Release,130.03316283226013
Release,130.16373872756958
Position,130.31331586837769
Position,130.46734952926636
Position,130.5962176322937
Position,130.71076440811157
Position,130.83189344406128
Position,130.94555163383484
Position,131.08535313606262
Position,131.19868278503418
Position,131.33832240104675
Position,131.45109105110168
Position,131.56341075897217
Position,131.7097990512848
Position,131.83344650268555
Position,131.95354413986206
Position,132.09154224395752
Position,132.21068120002747
Position,132.32457041740417
Position,132.44968008995056
Position,132.56288266181946
Position,132.68754267692566
Release,132.7983980178833
Release,132.90899467468262
Position,133.04349946975708
Position,133.18556189537048
Position,133.32259225845337
Position,133.440247297287
Position,133.54819416999817
Position,133.6567645072937
Position,133.80363941192627
Release,133.92423176765442
Release,134.03387188911438
Release,134.15578246116638
Position,134.24549865722656
Position,134.3496961593628
Position,134.47568607330322
Release,134.62131667137146
Position,134.77603006362915
Position,134.90643548965454
Position,135.05262422561646
Position,135.16974210739136
Position,135.26706433296204
Position,135.41962671279907
Position,135.56726789474487
Position,135.71199226379395
Position,135.82864212989807
Position,135.94453859329224
Position,136.06294298171997
Position,136.18963432312012
Position,136.3116557598114
Position,136.45147395133972
Release,136.57271003723145
Position,136.700777053833
Position,136.8223011493683
Position,136.93900895118713
Position,137.05699729919434
Position,137.18084168434143
Position,137.28654193878174
Release,137.4077205657959
Position,137.5191159248352
Position,137.62686443328857
Position,137.75238299369812
Release,137.87367630004883
Position,137.98612642288208
Position,138.10874557495117
Position,138.22159123420715
Release,138.35050106048584
Release,138.48150420188904
Release,138.60884547233582
Release,138.72951292991638
Release,138.87519931793213
Release,138.99968695640564
Position,139.12558460235596
Position,139.2172863483429
Position,139.30788326263428
Position,139.45309686660767
Position,139.5792407989502
Release,139.72234082221985
Release,139.84612131118774
Position,139.9865758419037
Position,140.1006782054901
Position,140.22561383247375
Position,140.34663128852844
Release,140.48763298988342
Release,140.62068605422974
Position,140.74875807762146
Release,140.86289834976196
Position,140.98460960388184
Release,141.11079096794128
Position,141.2220733165741
Position,141.3426821231842
Position,141.45713186264038
Position,141.5720763206482
Release,141.69708967208862
Release,141.84493231773376
Release,141.97225522994995
Position,142.084246635437
Release,142.20759463310242
Position,142.33042287826538
Position,142.45471048355103
Position,142.6141278743744
Position,142.71751761436462
Release,142.8392174243927
Release,142.9810655117035
Release,143.07990503311157
Release,143.2096230983734
Release,143.29871535301208
Position,143.43389058113098
Position,143.54619479179382
Position,143.63981103897095
Position,143.76811027526855
Position,143.88736605644226
Position,144.02115869522095
Position,144.1688175201416
Position,144.3266043663025
Position,144.44722056388855
Position,144.58469200134277
Position,144.75080561637878
Release,144.8735752105713
Release,144.99856328964233
Release,145.12535905838013
Position,145.24006700515747
Position,145.38218307495117
Release,145.49294185638428
Position,145.60754227638245
Position,145.70815777778625
Grasp ,145.83794116973877
Reach ,145.9783160686493
Move,146.10382390022278
Release,146.24519634246826
Position,146.35652565956116
Position,146.46059203147888
Position,146.59741759300232
Position,146.75185298919678
Position,146.8813259601593
Position,147.0189869403839
Position,147.13586235046387
Position,147.27618384361267
Position,147.3677110671997
Move,147.4856252670288
Position,147.62960839271545
Position,147.74262237548828
Position,147.8829915523529
Position,148.002623796463
Position,148.1091287136078
Position,148.22065830230713
Position,148.3476758003235
Position,148.49995064735413
Position,148.6007890701294
Position,148.7499828338623
Position,148.8470277786255
Position,148.9575479030609
Position,149.1124722957611
Position,149.23297691345215
Position,149.34277534484863
Position,149.47553730010986
Position,149.58911395072937
Position,149.7139811515808
Position,149.85100102424622
Position,149.96424770355225
Position,150.0708475112915
Position,150.1719880104065
Position,150.3033800125122
Position,150.43357872962952
Position,150.5360758304596
Position,150.63555788993835
Position,150.72874665260315
Position,150.82425117492676
Position,150.9155330657959
Position,151.06462383270264
Position,151.20327639579773
Position,151.33832955360413
Position,151.44591069221497
Position,151.5949945449829
Position,151.71167516708374
Position,151.83254313468933
Position,151.9784767627716
Position,152.12282729148865
Position,152.2519371509552
Position,152.36312890052795
Position,152.5063750743866
Position,152.6265115737915
Position,152.7505202293396
Position,152.87646746635437
Position,153.0160048007965
Reach ,153.1480951309204
Reach ,153.26787972450256
Release,153.40537643432617
Release,153.53316736221313
Release,153.66818237304688
Release,153.79631185531616
Reach ,153.93505239486694
Reach ,154.0743477344513
idle,154.18640112876892
Position,154.2955858707428
Position,154.4316463470459
Position,154.54342365264893
Position,154.6970920562744
Position,154.8166856765747
Position,154.93510580062866
Position,155.05933809280396
Position,155.17012333869934
Position,155.2776300907135
Position,155.39755940437317
Position,155.52484035491943
Position,155.65066385269165
Position,155.7724506855011
Position,155.8876702785492
Position,156.042738199234
Position,156.18342518806458
Release,156.2928717136383
Release,156.40525674819946
Reach ,156.5053906440735
Move,156.50658106803894
Position,156.65029668807983
Position,156.6513113975525
Position,156.7697823047638
Release,156.8902587890625
Release,157.08172845840454
Position,157.21315622329712
Position,157.33970880508423
Position,157.45596957206726
Position,157.5964593887329
Release,157.7275276184082
Position,157.81701183319092
Release,157.92313694953918
Position,158.0792989730835
Position,158.22920203208923
Position,158.3332164287567
Release,158.4256730079651
Release,158.5770182609558
Release,158.68771290779114
Release,158.8065321445465
Release,158.9359483718872
Release,159.07156896591187
Position,159.21393299102783
Position,159.31089305877686
Position,159.47345495224
Position,159.6098792552948
Position,159.73954105377197
Position,159.84229254722595
Position,159.94681453704834
Position,160.07904028892517
Grasp ,160.21533298492432
Position,160.3592495918274
Reach ,160.4811680316925
Reach ,160.61303639411926
Reach ,160.77711367607117
Grasp ,160.90455770492554
Position,161.01194858551025
Position,161.1464810371399
Position,161.28085947036743
Position,161.40856432914734
Position,161.52862453460693
Position,161.64660930633545
Position,161.76467776298523
Position,161.8947196006775
Position,162.0119252204895
Grasp ,162.12508749961853
Release,162.26437902450562
Position,162.39708185195923
Position,162.4942750930786
Position,162.61870622634888
Position,162.7492470741272
Position,162.85055780410767
Position,162.95830297470093
Position,163.07755136489868
Position,163.2085521221161
Position,163.35585522651672
Position,163.48206114768982
Position,163.61002159118652
Reach ,163.74134159088135
Position,163.87074398994446
Position,163.98777437210083
Position,164.07877230644226
Position,164.20826148986816
Grasp ,164.34005737304688
Position,164.467670917511
Position,164.565096616745
Reach ,164.69238257408142
Reach ,164.82693219184875
Reach ,164.93480944633484
Reach ,165.06707239151
Reach ,165.15541458129883
Reach ,165.30826663970947
Reach ,165.44115209579468
Reach ,165.57811522483826
Grasp ,165.71794366836548
Reach ,165.85081243515015
idle,165.9783992767334
idle,166.0921561717987
Grasp ,166.24988079071045
Grasp ,166.3692455291748
Position,166.47595167160034
Position,166.61805939674377
Grasp ,166.7453122138977
Grasp ,166.8608546257019
Grasp ,166.97966194152832
Reach ,167.0817334651947
Move,167.22041606903076
Position,167.3456666469574
Position,167.4608392715454
Position,167.60508060455322
